"Plot Title: 14"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 9786027, SEN S/N: 9786027)","Bad Battery (LGR S/N: 9786027)","Host Connected (LGR S/N: 9786027)","Coupler Attached (LGR S/N: 9786027)","Coupler Detached (LGR S/N: 9786027)","Stopped (LGR S/N: 9786027)","End Of File (LGR S/N: 9786027)"
981,2020/01/20 09:00:00 AM,14.517,,,,,,
982,2020/01/20 10:00:00 AM,19.662,,,,,,
983,2020/01/20 11:00:00 AM,21.378,,,,,,
984,2020/01/20 12:00:00 PM,21.091,,,,,,
985,2020/01/20 01:00:00 PM,20.615,,,,,,
986,2020/01/20 02:00:00 PM,20.615,,,,,,
987,2020/01/20 03:00:00 PM,20.615,,,,,,
988,2020/01/20 04:00:00 PM,20.615,,,,,,
989,2020/01/20 05:00:00 PM,20.615,,,,,,
990,2020/01/20 06:00:00 PM,20.519,,,,,,
991,2020/01/20 07:00:00 PM,16.427,,,,,,
992,2020/01/20 08:00:00 PM,11.528,,,,,,
993,2020/01/20 09:00:00 PM,10.259,,,,,,
994,2020/01/20 10:00:00 PM,10.161,,,,,,
995,2020/01/20 11:00:00 PM,10.161,,,,,,
996,2020/01/21 12:00:00 AM,10.161,,,,,,
997,2020/01/21 01:00:00 AM,10.161,,,,,,
998,2020/01/21 02:00:00 AM,10.161,,,,,,
999,2020/01/21 03:00:00 AM,10.161,,,,,,
1000,2020/01/21 04:00:00 AM,10.161,,,,,,
1001,2020/01/21 05:00:00 AM,10.161,,,,,,
1002,2020/01/21 06:00:00 AM,10.063,,,,,,
1003,2020/01/21 07:00:00 AM,10.063,,,,,,
1004,2020/01/21 08:00:00 AM,10.161,,,,,,
1005,2020/01/21 09:00:00 AM,14.230,,,,,,
1006,2020/01/21 10:00:00 AM,19.092,,,,,,
1007,2020/01/21 11:00:00 AM,20.424,,,,,,
1008,2020/01/21 12:00:00 PM,20.615,,,,,,
1009,2020/01/21 01:00:00 PM,20.710,,,,,,
1010,2020/01/21 02:00:00 PM,20.615,,,,,,
1011,2020/01/21 03:00:00 PM,20.615,,,,,,
1012,2020/01/21 04:00:00 PM,20.615,,,,,,
1013,2020/01/21 05:00:00 PM,20.615,,,,,,
1014,2020/01/21 06:00:00 PM,20.615,,,,,,
1015,2020/01/21 07:00:00 PM,16.427,,,,,,
1016,2020/01/21 08:00:00 PM,11.528,,,,,,
1017,2020/01/21 09:00:00 PM,10.259,,,,,,
1018,2020/01/21 10:00:00 PM,10.161,,,,,,
1019,2020/01/21 11:00:00 PM,10.161,,,,,,
1020,2020/01/22 12:00:00 AM,10.161,,,,,,
1021,2020/01/22 01:00:00 AM,10.161,,,,,,
1022,2020/01/22 02:00:00 AM,10.161,,,,,,
1023,2020/01/22 03:00:00 AM,10.161,,,,,,
1024,2020/01/22 04:00:00 AM,10.161,,,,,,
1025,2020/01/22 05:00:00 AM,10.063,,,,,,
1026,2020/01/22 06:00:00 AM,10.161,,,,,,
1027,2020/01/22 07:00:00 AM,10.161,,,,,,
1028,2020/01/22 08:00:00 AM,10.161,,,,,,
1029,2020/01/22 09:00:00 AM,14.230,,,,,,
1030,2020/01/22 10:00:00 AM,18.996,,,,,,
1031,2020/01/22 11:00:00 AM,20.519,,,,,,
1032,2020/01/22 12:00:00 PM,20.615,,,,,,
1033,2020/01/22 01:00:00 PM,20.615,,,,,,
1034,2020/01/22 02:00:00 PM,20.615,,,,,,
1035,2020/01/22 03:00:00 PM,20.615,,,,,,
1036,2020/01/22 04:00:00 PM,20.615,,,,,,
1037,2020/01/22 05:00:00 PM,20.615,,,,,,
1038,2020/01/22 06:00:00 PM,20.519,,,,,,
1039,2020/01/22 07:00:00 PM,16.427,,,,,,
1040,2020/01/22 08:00:00 PM,11.528,,,,,,
1041,2020/01/22 09:00:00 PM,10.259,,,,,,
1042,2020/01/22 10:00:00 PM,10.161,,,,,,
1043,2020/01/22 11:00:00 PM,10.161,,,,,,
1044,2020/01/23 12:00:00 AM,10.161,,,,,,
1045,2020/01/23 01:00:00 AM,10.063,,,,,,
1046,2020/01/23 02:00:00 AM,10.161,,,,,,
1047,2020/01/23 03:00:00 AM,10.161,,,,,,
1048,2020/01/23 04:00:00 AM,10.161,,,,,,
1049,2020/01/23 05:00:00 AM,10.161,,,,,,
1050,2020/01/23 06:00:00 AM,10.161,,,,,,
1051,2020/01/23 07:00:00 AM,10.063,,,,,,
1052,2020/01/23 08:00:00 AM,10.161,,,,,,
1053,2020/01/23 09:00:00 AM,14.230,,,,,,
1054,2020/01/23 10:00:00 AM,20.615,,,,,,
1055,2020/01/23 11:00:00 AM,20.710,,,,,,
1056,2020/01/23 12:00:00 PM,20.710,,,,,,
1057,2020/01/23 01:00:00 PM,20.615,,,,,,
1058,2020/01/23 02:00:00 PM,20.710,,,,,,
1059,2020/01/23 03:00:00 PM,20.996,,,,,,
1060,2020/01/23 04:00:00 PM,20.996,,,,,,
1061,2020/01/23 05:00:00 PM,20.996,,,,,,
1062,2020/01/23 06:00:00 PM,21.091,,,,,,
1063,2020/01/23 07:00:00 PM,16.713,,,,,,
1064,2020/01/23 08:00:00 PM,11.916,,,,,,
1065,2020/01/23 09:00:00 PM,10.455,,,,,,
1066,2020/01/23 10:00:00 PM,10.259,,,,,,
1067,2020/01/23 11:00:00 PM,10.161,,,,,,
1068,2020/01/24 12:00:00 AM,10.161,,,,,,
1069,2020/01/24 01:00:00 AM,10.161,,,,,,
1070,2020/01/24 02:00:00 AM,10.161,,,,,,
1071,2020/01/24 03:00:00 AM,10.161,,,,,,
1072,2020/01/24 04:00:00 AM,10.161,,,,,,
1073,2020/01/24 05:00:00 AM,10.161,,,,,,
1074,2020/01/24 06:00:00 AM,10.161,,,,,,
1075,2020/01/24 07:00:00 AM,10.161,,,,,,
1076,2020/01/24 08:00:00 AM,10.161,,,,,,
1077,2020/01/24 09:00:00 AM,14.134,,,,,,
1078,2020/01/24 10:00:00 AM,18.901,,,,,,
1079,2020/01/24 11:00:00 AM,20.519,,,,,,
1080,2020/01/24 12:00:00 PM,20.615,,,,,,
1081,2020/01/24 01:00:00 PM,20.615,,,,,,
1082,2020/01/24 02:00:00 PM,20.710,,,,,,
1083,2020/01/24 03:00:00 PM,20.710,,,,,,
1084,2020/01/24 04:00:00 PM,20.710,,,,,,
1085,2020/01/24 05:00:00 PM,20.805,,,,,,
1086,2020/01/24 06:00:00 PM,20.710,,,,,,
1087,2020/01/24 07:00:00 PM,16.713,,,,,,
1088,2020/01/24 08:00:00 PM,11.916,,,,,,
1089,2020/01/24 09:00:00 PM,10.357,,,,,,
1090,2020/01/24 10:00:00 PM,10.259,,,,,,
1091,2020/01/24 11:00:00 PM,10.161,,,,,,
1092,2020/01/25 12:00:00 AM,10.161,,,,,,
1093,2020/01/25 01:00:00 AM,10.161,,,,,,
1094,2020/01/25 02:00:00 AM,10.161,,,,,,
1095,2020/01/25 03:00:00 AM,10.161,,,,,,
1096,2020/01/25 04:00:00 AM,10.161,,,,,,
1097,2020/01/25 05:00:00 AM,10.161,,,,,,
1098,2020/01/25 06:00:00 AM,10.161,,,,,,
1099,2020/01/25 07:00:00 AM,10.161,,,,,,
1100,2020/01/25 08:00:00 AM,10.161,,,,,,
1101,2020/01/25 09:00:00 AM,14.134,,,,,,
1102,2020/01/25 10:00:00 AM,18.901,,,,,,
1103,2020/01/25 11:00:00 AM,20.519,,,,,,
1104,2020/01/25 12:00:00 PM,20.615,,,,,,
1105,2020/01/25 01:00:00 PM,20.710,,,,,,
1106,2020/01/25 02:00:00 PM,20.615,,,,,,
1107,2020/01/25 03:00:00 PM,20.710,,,,,,
1108,2020/01/25 04:00:00 PM,20.710,,,,,,
1109,2020/01/25 05:00:00 PM,20.710,,,,,,
1110,2020/01/25 06:00:00 PM,20.805,,,,,,
1111,2020/01/25 07:00:00 PM,16.713,,,,,,
1112,2020/01/25 08:00:00 PM,11.916,,,,,,
1113,2020/01/25 09:00:00 PM,10.357,,,,,,
1114,2020/01/25 10:00:00 PM,10.259,,,,,,
1115,2020/01/25 11:00:00 PM,10.161,,,,,,
1116,2020/01/26 12:00:00 AM,10.161,,,,,,
1117,2020/01/26 01:00:00 AM,10.161,,,,,,
1118,2020/01/26 02:00:00 AM,10.161,,,,,,
1119,2020/01/26 03:00:00 AM,10.161,,,,,,
1120,2020/01/26 04:00:00 AM,10.161,,,,,,
1121,2020/01/26 05:00:00 AM,10.161,,,,,,
1122,2020/01/26 06:00:00 AM,10.161,,,,,,
1123,2020/01/26 07:00:00 AM,10.161,,,,,,
1124,2020/01/26 08:00:00 AM,10.161,,,,,,
1125,2020/01/26 09:00:00 AM,14.134,,,,,,
1126,2020/01/26 10:00:00 AM,18.806,,,,,,
1127,2020/01/26 11:00:00 AM,20.519,,,,,,
1128,2020/01/26 12:00:00 PM,20.615,,,,,,
1129,2020/01/26 01:00:00 PM,20.615,,,,,,
1130,2020/01/26 02:00:00 PM,20.615,,,,,,
1131,2020/01/26 03:00:00 PM,21.569,,,,,,
1132,2020/01/26 04:00:00 PM,21.569,,,,,,
1133,2020/01/26 05:00:00 PM,21.664,,,,,,
1134,2020/01/26 06:00:00 PM,20.710,,,,,,
1135,2020/01/26 07:00:00 PM,16.808,,,,,,
1136,2020/01/26 08:00:00 PM,11.916,,,,,,
1137,2020/01/26 09:00:00 PM,10.357,,,,,,
1138,2020/01/26 10:00:00 PM,10.161,,,,,,
1139,2020/01/26 11:00:00 PM,10.063,,,,,,
1140,2020/01/27 12:00:00 AM,10.063,,,,,,
1141,2020/01/27 01:00:00 AM,10.063,,,,,,
1142,2020/01/27 02:00:00 AM,10.063,,,,,,
1143,2020/01/27 03:00:00 AM,10.063,,,,,,
1144,2020/01/27 04:00:00 AM,10.063,,,,,,
1145,2020/01/27 05:00:00 AM,10.063,,,,,,
1146,2020/01/27 06:00:00 AM,10.063,,,,,,
1147,2020/01/27 07:00:00 AM,10.063,,,,,,
1148,2020/01/27 08:00:00 AM,10.063,,,,,,
1149,2020/01/27 09:00:00 AM,13.846,,,,,,
1150,2020/01/27 10:00:00 AM,18.616,,,,,,
1151,2020/01/27 11:00:00 AM,20.329,,,,,,
1152,2020/01/27 12:00:00 PM,20.424,,,,,,
1153,2020/01/27 01:00:00 PM,20.519,,,,,,
1154,2020/01/27 02:00:00 PM,20.519,,,,,,
1155,2020/01/27 03:00:00 PM,20.519,,,,,,
1156,2020/01/27 04:00:00 PM,20.519,,,,,,
1157,2020/01/27 05:00:00 PM,20.519,,,,,,
1158,2020/01/27 06:00:00 PM,20.615,,,,,,
1159,2020/01/27 07:00:00 PM,16.808,,,,,,
1160,2020/01/27 08:00:00 PM,11.916,,,,,,
1161,2020/01/27 09:00:00 PM,10.357,,,,,,
1162,2020/01/27 10:00:00 PM,10.161,,,,,,
1163,2020/01/27 11:00:00 PM,10.063,,,,,,
1164,2020/01/28 12:00:00 AM,10.063,,,,,,
1165,2020/01/28 01:00:00 AM,10.063,,,,,,
1166,2020/01/28 02:00:00 AM,10.063,,,,,,
1167,2020/01/28 03:00:00 AM,10.063,,,,,,
1168,2020/01/28 04:00:00 AM,10.063,,,,,,
1169,2020/01/28 05:00:00 AM,10.063,,,,,,
1170,2020/01/28 06:00:00 AM,10.063,,,,,,
1171,2020/01/28 07:00:00 AM,10.063,,,,,,
1172,2020/01/28 08:00:00 AM,10.063,,,,,,
1173,2020/01/28 09:00:00 AM,13.846,,,,,,
1174,2020/01/28 10:00:00 AM,18.521,,,,,,
1175,2020/01/28 11:00:00 AM,20.329,,,,,,
1176,2020/01/28 12:00:00 PM,20.424,,,,,,
1177,2020/01/28 01:00:00 PM,20.519,,,,,,
1178,2020/01/28 02:00:00 PM,20.519,,,,,,
1179,2020/01/28 03:00:00 PM,20.519,,,,,,
1180,2020/01/28 04:00:00 PM,20.519,,,,,,
1181,2020/01/28 05:00:00 PM,21.951,,,,,,
1182,2020/01/28 06:00:00 PM,21.282,,,,,,
1183,2020/01/28 07:00:00 PM,21.378,,,,,,
1184,2020/01/28 08:00:00 PM,21.378,,,,,,
1185,2020/01/28 09:00:00 PM,18.045,,,,,,
1186,2020/01/28 10:00:00 PM,13.173,,,,,,
1187,2020/01/28 11:00:00 PM,10.651,,,,,,
1188,2020/01/29 12:00:00 AM,10.357,,,,,,
1189,2020/01/29 01:00:00 AM,10.259,,,,,,
1190,2020/01/29 02:00:00 AM,10.161,,,,,,
1191,2020/01/29 03:00:00 AM,10.161,,,,,,
1192,2020/01/29 04:00:00 AM,10.161,,,,,,
1193,2020/01/29 05:00:00 AM,10.161,,,,,,
1194,2020/01/29 06:00:00 AM,10.161,,,,,,
1195,2020/01/29 07:00:00 AM,10.161,,,,,,
1196,2020/01/29 08:00:00 AM,10.259,,,,,,
1197,2020/01/29 09:00:00 AM,13.269,,,,,,
1198,2020/01/29 10:00:00 AM,17.284,,,,,,
1199,2020/01/29 11:00:00 AM,20.138,,,,,,
1200,2020/01/29 12:00:00 PM,20.615,,,,,,
1201,2020/01/29 01:00:00 PM,20.805,,,,,,
1202,2020/01/29 02:00:00 PM,20.901,,,,,,
1203,2020/01/29 03:00:00 PM,20.901,,,,,,
1204,2020/01/29 04:00:00 PM,20.996,,,,,,
1205,2020/01/29 05:00:00 PM,20.996,,,,,,
1206,2020/01/29 06:00:00 PM,20.234,,,,,,
1207,2020/01/29 07:00:00 PM,20.138,,,,,,
1208,2020/01/29 08:00:00 PM,20.138,,,,,,
1209,2020/01/29 09:00:00 PM,18.426,,,,,,
1210,2020/01/29 10:00:00 PM,12.304,,,,,,
1211,2020/01/29 11:00:00 PM,10.455,,,,,,
1212,2020/01/30 12:00:00 AM,10.259,,,,,,
1213,2020/01/30 01:00:00 AM,10.161,,,,,,
1214,2020/01/30 02:00:00 AM,10.161,,,,,,
1215,2020/01/30 03:00:00 AM,10.161,,,,,,
1216,2020/01/30 04:00:00 AM,10.161,,,,,,
1217,2020/01/30 05:00:00 AM,10.161,,,,,,
1218,2020/01/30 06:00:00 AM,10.161,,,,,,
1219,2020/01/30 07:00:00 AM,10.651,,,,,,
1220,2020/01/30 08:00:00 AM,10.161,,,,,,
1221,2020/01/30 09:00:00 AM,14.134,,,,,,
1222,2020/01/30 10:00:00 AM,18.331,,,,,,
1223,2020/01/30 11:00:00 AM,21.378,,,,,,
1224,2020/01/30 12:00:00 PM,21.664,,,,,,
1225,2020/01/30 01:00:00 PM,21.664,,,,,,
1226,2020/01/30 02:00:00 PM,21.760,,,,,,
1227,2020/01/30 03:00:00 PM,22.142,,,,,,
1228,2020/01/30 04:00:00 PM,21.569,,,,,,
1229,2020/01/30 05:00:00 PM,21.473,,,,,,
1230,2020/01/30 06:00:00 PM,21.569,,,,,,
1231,2020/01/30 07:00:00 PM,21.569,,,,,,
1232,2020/01/30 08:00:00 PM,21.569,,,,,,
1233,2020/01/30 09:00:00 PM,17.284,,,,,,
1234,2020/01/30 10:00:00 PM,12.207,,,,,,
1235,2020/01/30 11:00:00 PM,10.357,,,,,,
1236,2020/01/31 12:00:00 AM,10.259,,,,,,
1237,2020/01/31 01:00:00 AM,10.161,,,,,,
1238,2020/01/31 02:00:00 AM,10.161,,,,,,
1239,2020/01/31 03:00:00 AM,10.161,,,,,,
1240,2020/01/31 04:00:00 AM,10.161,,,,,,
1241,2020/01/31 05:00:00 AM,10.161,,,,,,
1242,2020/01/31 06:00:00 AM,10.161,,,,,,
1243,2020/01/31 07:00:00 AM,10.161,,,,,,
1244,2020/01/31 08:00:00 AM,10.259,,,,,,
1245,2020/01/31 09:00:00 AM,13.942,,,,,,
1246,2020/01/31 10:00:00 AM,18.140,,,,,,
1247,2020/01/31 11:00:00 AM,20.710,,,,,,
1248,2020/01/31 12:00:00 PM,20.805,,,,,,
1249,2020/01/31 01:00:00 PM,20.901,,,,,,
1250,2020/01/31 02:00:00 PM,20.996,,,,,,
1251,2020/01/31 03:00:00 PM,20.996,,,,,,
1252,2020/01/31 04:00:00 PM,20.996,,,,,,
1253,2020/01/31 05:00:00 PM,20.996,,,,,,
1254,2020/01/31 06:00:00 PM,20.996,,,,,,
1255,2020/01/31 07:00:00 PM,20.996,,,,,,
1256,2020/01/31 08:00:00 PM,20.996,,,,,,
1257,2020/01/31 09:00:00 PM,17.665,,,,,,
1258,2020/01/31 10:00:00 PM,12.207,,,,,,
1259,2020/01/31 11:00:00 PM,10.357,,,,,,
1260,2020/02/01 12:00:00 AM,10.357,,,,,,
1261,2020/02/01 01:00:00 AM,10.259,,,,,,
1262,2020/02/01 02:00:00 AM,10.259,,,,,,
1263,2020/02/01 03:00:00 AM,10.259,,,,,,
1264,2020/02/01 04:00:00 AM,10.259,,,,,,
1265,2020/02/01 05:00:00 AM,10.161,,,,,,
1266,2020/02/01 06:00:00 AM,10.259,,,,,,
1267,2020/02/01 07:00:00 AM,10.357,,,,,,
1268,2020/02/01 08:00:00 AM,10.161,,,,,,
1269,2020/02/01 09:00:00 AM,14.230,,,,,,
1270,2020/02/01 10:00:00 AM,18.521,,,,,,
1271,2020/02/01 11:00:00 AM,22.621,,,,,,
1272,2020/02/01 12:00:00 PM,21.760,,,,,,
1273,2020/02/01 01:00:00 PM,21.091,,,,,,
1274,2020/02/01 02:00:00 PM,20.710,,,,,,
1275,2020/02/01 03:00:00 PM,20.901,,,,,,
1276,2020/02/01 04:00:00 PM,20.901,,,,,,
1277,2020/02/01 05:00:00 PM,20.901,,,,,,
1278,2020/02/01 06:00:00 PM,20.996,,,,,,
1279,2020/02/01 07:00:00 PM,20.996,,,,,,
1280,2020/02/01 08:00:00 PM,20.901,,,,,,
1281,2020/02/01 09:00:00 PM,17.379,,,,,,
1282,2020/02/01 10:00:00 PM,12.594,,,,,,
1283,2020/02/01 11:00:00 PM,10.553,,,,,,
1284,2020/02/02 12:00:00 AM,10.161,,,,,,
1285,2020/02/02 01:00:00 AM,10.063,,,,,,
1286,2020/02/02 02:00:00 AM,9.965,,,,,,
1287,2020/02/02 03:00:00 AM,9.965,,,,,,
1288,2020/02/02 04:00:00 AM,9.965,,,,,,
1289,2020/02/02 05:00:00 AM,9.965,,,,,,
1290,2020/02/02 06:00:00 AM,9.965,,,,,,
1291,2020/02/02 07:00:00 AM,9.965,,,,,,
1292,2020/02/02 08:00:00 AM,9.965,,,,,,
1293,2020/02/02 09:00:00 AM,13.076,,,,,,
1294,2020/02/02 10:00:00 AM,17.094,,,,,,
1295,2020/02/02 11:00:00 AM,19.282,,,,,,
1296,2020/02/02 12:00:00 PM,19.472,,,,,,
1297,2020/02/02 01:00:00 PM,19.662,,,,,,
1298,2020/02/02 02:00:00 PM,19.758,,,,,,
1299,2020/02/02 03:00:00 PM,19.758,,,,,,
1300,2020/02/02 04:00:00 PM,19.758,,,,,,
1301,2020/02/02 05:00:00 PM,19.853,,,,,,
1302,2020/02/02 06:00:00 PM,19.758,,,,,,
1303,2020/02/02 07:00:00 PM,19.758,,,,,,
1304,2020/02/02 08:00:00 PM,19.567,,,,,,
1305,2020/02/02 09:00:00 PM,17.665,,,,,,
1306,2020/02/02 10:00:00 PM,12.594,,,,,,
1307,2020/02/02 11:00:00 PM,10.553,,,,,,
1308,2020/02/03 12:00:00 AM,10.259,,,,,,
1309,2020/02/03 01:00:00 AM,10.063,,,,,,
1310,2020/02/03 02:00:00 AM,10.063,,,,,,
1311,2020/02/03 03:00:00 AM,10.063,,,,,,
1312,2020/02/03 04:00:00 AM,10.063,,,,,,
1313,2020/02/03 05:00:00 AM,10.063,,,,,,
1314,2020/02/03 06:00:00 AM,10.063,,,,,,
1315,2020/02/03 07:00:00 AM,10.063,,,,,,
1316,2020/02/03 08:00:00 AM,10.063,,,,,,
1317,2020/02/03 09:00:00 AM,13.173,,,,,,
1318,2020/02/03 10:00:00 AM,17.189,,,,,,
1319,2020/02/03 11:00:00 AM,19.948,,,,,,
1320,2020/02/03 12:00:00 PM,21.473,,,,,,
1321,2020/02/03 01:00:00 PM,20.519,,,,,,
1322,2020/02/03 02:00:00 PM,20.615,,,,,,
1323,2020/02/03 03:00:00 PM,20.710,,,,,,
1324,2020/02/03 04:00:00 PM,20.710,,,,,,
1325,2020/02/03 05:00:00 PM,20.424,,,,,,
1326,2020/02/03 06:00:00 PM,20.424,,,,,,
1327,2020/02/03 07:00:00 PM,20.424,,,,,,
1328,2020/02/03 08:00:00 PM,20.424,,,,,,
1329,2020/02/03 09:00:00 PM,18.901,,,,,,
1330,2020/02/03 10:00:00 PM,12.883,,,,,,
1331,2020/02/03 11:00:00 PM,10.455,,,,,,
1332,2020/02/04 12:00:00 AM,10.063,,,,,,
1333,2020/02/04 01:00:00 AM,9.965,,,,,,
1334,2020/02/04 02:00:00 AM,9.965,,,,,,
1335,2020/02/04 03:00:00 AM,9.866,,,,,,
1336,2020/02/04 04:00:00 AM,9.866,,,,,,
1337,2020/02/04 05:00:00 AM,9.866,,,,,,
1338,2020/02/04 06:00:00 AM,9.866,,,,,,
1339,2020/02/04 07:00:00 AM,9.965,,,,,,
1340,2020/02/04 08:00:00 AM,9.965,,,,,,
1341,2020/02/04 09:00:00 AM,9.965,,,,,,
1342,2020/02/04 10:00:00 AM,16.141,,,,,,
1343,2020/02/04 11:00:00 AM,19.282,,,,,,
1344,2020/02/04 12:00:00 PM,19.948,,,,,,
1345,2020/02/04 01:00:00 PM,19.948,,,,,,
1346,2020/02/04 02:00:00 PM,19.948,,,,,,
1347,2020/02/04 03:00:00 PM,19.948,,,,,,
1348,2020/02/04 04:00:00 PM,19.948,,,,,,
1349,2020/02/04 05:00:00 PM,19.948,,,,,,
1350,2020/02/04 06:00:00 PM,20.043,,,,,,
1351,2020/02/04 07:00:00 PM,20.043,,,,,,
1352,2020/02/04 08:00:00 PM,20.043,,,,,,
1353,2020/02/04 09:00:00 PM,17.950,,,,,,
1354,2020/02/04 10:00:00 PM,12.787,,,,,,
1355,2020/02/04 11:00:00 PM,10.651,,,,,,
1356,2020/02/05 12:00:00 AM,10.357,,,,,,
1357,2020/02/05 01:00:00 AM,10.259,,,,,,
1358,2020/02/05 02:00:00 AM,10.161,,,,,,
1359,2020/02/05 03:00:00 AM,10.063,,,,,,
1360,2020/02/05 04:00:00 AM,10.063,,,,,,
1361,2020/02/05 05:00:00 AM,10.063,,,,,,
1362,2020/02/05 06:00:00 AM,10.063,,,,,,
1363,2020/02/05 07:00:00 AM,10.161,,,,,,
1364,2020/02/05 08:00:00 AM,10.161,,,,,,
1365,2020/02/05 09:00:00 AM,10.161,,,,,,
1366,2020/02/05 10:00:00 AM,16.237,,,,,,
1367,2020/02/05 11:00:00 AM,19.853,,,,,,
1368,2020/02/05 12:00:00 PM,20.329,,,,,,
1369,2020/02/05 01:00:00 PM,20.424,,,,,,
1370,2020/02/05 02:00:00 PM,20.519,,,,,,
1371,2020/02/05 03:00:00 PM,20.615,,,,,,
1372,2020/02/05 04:00:00 PM,20.615,,,,,,
1373,2020/02/05 05:00:00 PM,20.615,,,,,,
1374,2020/02/05 06:00:00 PM,20.615,,,,,,
1375,2020/02/05 07:00:00 PM,20.234,,,,,,
1376,2020/02/05 08:00:00 PM,20.234,,,,,,
1377,2020/02/05 09:00:00 PM,18.806,,,,,,
1378,2020/02/05 10:00:00 PM,12.883,,,,,,
1379,2020/02/05 11:00:00 PM,10.455,,,,,,
1380,2020/02/06 12:00:00 AM,10.161,,,,,,
1381,2020/02/06 01:00:00 AM,10.063,,,,,,
1382,2020/02/06 02:00:00 AM,9.965,,,,,,
1383,2020/02/06 03:00:00 AM,9.965,,,,,,
1384,2020/02/06 04:00:00 AM,9.965,,,,,,
1385,2020/02/06 05:00:00 AM,9.965,,,,,,
1386,2020/02/06 06:00:00 AM,9.965,,,,,,
1387,2020/02/06 07:00:00 AM,9.965,,,,,,
1388,2020/02/06 08:00:00 AM,9.965,,,,,,
1389,2020/02/06 09:00:00 AM,9.965,,,,,,
1390,2020/02/06 10:00:00 AM,17.284,,,,,,
1391,2020/02/06 11:00:00 AM,20.234,,,,,,
1392,2020/02/06 12:00:00 PM,20.329,,,,,,
1393,2020/02/06 01:00:00 PM,20.329,,,,,,
1394,2020/02/06 02:00:00 PM,21.282,,,,,,
1395,2020/02/06 03:00:00 PM,21.282,,,,,,
1396,2020/02/06 04:00:00 PM,20.996,,,,,,
1397,2020/02/06 05:00:00 PM,20.996,,,,,,
1398,2020/02/06 06:00:00 PM,20.901,,,,,,
1399,2020/02/06 07:00:00 PM,20.996,,,,,,
1400,2020/02/06 08:00:00 PM,20.805,,,,,,
1401,2020/02/06 09:00:00 PM,18.045,,,,,,
1402,2020/02/06 10:00:00 PM,12.883,,,,,,
1403,2020/02/06 11:00:00 PM,10.063,,,,,,
1404,2020/02/07 12:00:00 AM,9.866,,,,,,
1405,2020/02/07 01:00:00 AM,9.866,,,,,,
1406,2020/02/07 02:00:00 AM,9.866,,,,,,
1407,2020/02/07 03:00:00 AM,9.866,,,,,,
1408,2020/02/07 04:00:00 AM,9.866,,,,,,
1409,2020/02/07 05:00:00 AM,10.161,,,,,,
1410,2020/02/07 06:00:00 AM,10.161,,,,,,
1411,2020/02/07 07:00:00 AM,10.161,,,,,,
1412,2020/02/07 08:00:00 AM,10.161,,,,,,
1413,2020/02/07 09:00:00 AM,10.161,,,,,,
1414,2020/02/07 10:00:00 AM,15.664,,,,,,
1415,2020/02/07 11:00:00 AM,18.806,,,,,,
1416,2020/02/07 12:00:00 PM,19.377,,,,,,
1417,2020/02/07 01:00:00 PM,19.662,,,,,,
1418,2020/02/07 02:00:00 PM,19.758,,,,,,
1419,2020/02/07 03:00:00 PM,19.758,,,,,,
1420,2020/02/07 04:00:00 PM,19.853,,,,,,
1421,2020/02/07 05:00:00 PM,19.853,,,,,,
1422,2020/02/07 06:00:00 PM,19.853,,,,,,
1423,2020/02/07 07:00:00 PM,19.948,,,,,,
1424,2020/02/07 08:00:00 PM,19.948,,,,,,
1425,2020/02/07 09:00:00 PM,18.426,,,,,,
1426,2020/02/07 10:00:00 PM,13.269,,,,,,
1427,2020/02/07 11:00:00 PM,10.846,,,,,,
1428,2020/02/08 12:00:00 AM,10.357,,,,,,
1429,2020/02/08 01:00:00 AM,10.161,,,,,,
1430,2020/02/08 02:00:00 AM,10.063,,,,,,
1431,2020/02/08 03:00:00 AM,10.063,,,,,,
1432,2020/02/08 04:00:00 AM,10.063,,,,,,
1433,2020/02/08 05:00:00 AM,10.063,,,,,,
1434,2020/02/08 06:00:00 AM,10.063,,,,,,
1435,2020/02/08 07:00:00 AM,10.063,,,,,,
1436,2020/02/08 08:00:00 AM,10.063,,,,,,
1437,2020/02/08 09:00:00 AM,10.063,,,,,,
1438,2020/02/08 10:00:00 AM,15.569,,,,,,
1439,2020/02/08 11:00:00 AM,18.521,,,,,,
1440,2020/02/08 12:00:00 PM,19.377,,,,,,
1441,2020/02/08 01:00:00 PM,19.472,,,,,,
1442,2020/02/08 02:00:00 PM,19.567,,,,,,
1443,2020/02/08 03:00:00 PM,19.662,,,,,,
1444,2020/02/08 04:00:00 PM,20.329,,,,,,
1445,2020/02/08 05:00:00 PM,20.901,,,,,,
1446,2020/02/08 06:00:00 PM,21.091,,,,,,
1447,2020/02/08 06:29:01 PM,,,Logged,Logged,,,
1448,2020/02/08 06:29:06 PM,,,,,,Logged,Logged
