"Plot Title: greenhouse2"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 2262365, SEN S/N: 2262365)","Coupler Attached (LGR S/N: 2262365)","Host Connected (LGR S/N: 2262365)","End Of File (LGR S/N: 2262365)"
128,2020/02/25 12:00:00 AM,18.806,,,
129,2020/02/25 01:00:00 AM,18.711,,,
130,2020/02/25 02:00:00 AM,19.567,,,
131,2020/02/25 03:00:00 AM,20.329,,,
132,2020/02/25 04:00:00 AM,19.853,,,
133,2020/02/25 05:00:00 AM,19.662,,,
134,2020/02/25 06:00:00 AM,19.948,,,
135,2020/02/25 07:00:00 AM,24.641,,,
136,2020/02/25 08:00:00 AM,24.448,,,
137,2020/02/25 09:00:00 AM,24.545,,,
138,2020/02/25 10:00:00 AM,19.092,,,
139,2020/02/25 11:00:00 AM,24.158,,,
140,2020/02/25 12:00:00 PM,25.805,,,
141,2020/02/25 01:00:00 PM,24.448,,,
142,2020/02/25 02:00:00 PM,24.545,,,
143,2020/02/25 03:00:00 PM,23.292,,,
144,2020/02/25 04:00:00 PM,23.100,,,
145,2020/02/25 05:00:00 PM,21.951,,,
146,2020/02/25 06:00:00 PM,20.138,,,
147,2020/02/25 07:00:00 PM,20.519,,,
148,2020/02/25 08:00:00 PM,19.662,,,
149,2020/02/25 09:00:00 PM,19.377,,,
150,2020/02/25 10:00:00 PM,20.424,,,
151,2020/02/25 11:00:00 PM,19.092,,,
152,2020/02/26 12:00:00 AM,19.567,,,
153,2020/02/26 01:00:00 AM,19.758,,,
154,2020/02/26 02:00:00 AM,20.138,,,
155,2020/02/26 03:00:00 AM,20.138,,,
156,2020/02/26 04:00:00 AM,19.948,,,
157,2020/02/26 05:00:00 AM,19.662,,,
158,2020/02/26 06:00:00 AM,20.329,,,
159,2020/02/26 07:00:00 AM,23.388,,,
160,2020/02/26 08:00:00 AM,23.773,,,
161,2020/02/26 09:00:00 AM,24.158,,,
162,2020/02/26 10:00:00 AM,25.513,,,
163,2020/02/26 11:00:00 AM,26.097,,,
164,2020/02/26 12:00:00 PM,26.097,,,
165,2020/02/26 01:00:00 PM,25.805,,,
166,2020/02/26 02:00:00 PM,25.319,,,
167,2020/02/26 03:00:00 PM,26.488,,,
168,2020/02/26 04:00:00 PM,25.222,,,
169,2020/02/26 05:00:00 PM,25.125,,,
170,2020/02/26 06:00:00 PM,20.901,,,
171,2020/02/26 07:00:00 PM,19.567,,,
172,2020/02/26 08:00:00 PM,19.092,,,
173,2020/02/26 09:00:00 PM,19.567,,,
174,2020/02/26 10:00:00 PM,19.758,,,
175,2020/02/26 11:00:00 PM,18.901,,,
176,2020/02/27 12:00:00 AM,19.187,,,
177,2020/02/27 01:00:00 AM,19.662,,,
178,2020/02/27 02:00:00 AM,19.758,,,
179,2020/02/27 03:00:00 AM,19.567,,,
180,2020/02/27 04:00:00 AM,19.567,,,
181,2020/02/27 05:00:00 AM,19.662,,,
182,2020/02/27 06:00:00 AM,19.662,,,
183,2020/02/27 07:00:00 AM,22.525,,,
184,2020/02/27 08:00:00 AM,22.908,,,
185,2020/02/27 09:00:00 AM,22.717,,,
186,2020/02/27 10:00:00 AM,23.292,,,
187,2020/02/27 11:00:00 AM,23.484,,,
188,2020/02/27 12:00:00 PM,25.805,,,
189,2020/02/27 01:00:00 PM,26.781,,,
190,2020/02/27 02:00:00 PM,24.931,,,
191,2020/02/27 03:00:00 PM,24.738,,,
192,2020/02/27 04:00:00 PM,24.448,,,
193,2020/02/27 05:00:00 PM,22.908,,,
194,2020/02/27 06:00:00 PM,20.519,,,
195,2020/02/27 07:00:00 PM,19.853,,,
196,2020/02/27 08:00:00 PM,20.329,,,
197,2020/02/27 09:00:00 PM,19.662,,,
198,2020/02/27 10:00:00 PM,21.855,,,
199,2020/02/27 11:00:00 PM,19.567,,,
200,2020/02/28 12:00:00 AM,19.377,,,
201,2020/02/28 01:00:00 AM,19.948,,,
202,2020/02/28 02:00:00 AM,19.948,,,
203,2020/02/28 03:00:00 AM,20.043,,,
204,2020/02/28 04:00:00 AM,20.234,,,
205,2020/02/28 05:00:00 AM,19.758,,,
206,2020/02/28 06:00:00 AM,19.758,,,
207,2020/02/28 07:00:00 AM,22.525,,,
208,2020/02/28 08:00:00 AM,23.196,,,
209,2020/02/28 09:00:00 AM,24.545,,,
210,2020/02/28 10:00:00 AM,25.222,,,
211,2020/02/28 11:00:00 AM,25.902,,,
212,2020/02/28 12:00:00 PM,24.738,,,
213,2020/02/28 01:00:00 PM,26.000,,,
214,2020/02/28 02:00:00 PM,24.062,,,
215,2020/02/28 03:00:00 PM,24.158,,,
216,2020/02/28 04:00:00 PM,24.738,,,
217,2020/02/28 05:00:00 PM,23.196,,,
218,2020/02/28 06:00:00 PM,21.760,,,
219,2020/02/28 07:00:00 PM,20.615,,,
220,2020/02/28 08:00:00 PM,21.282,,,
221,2020/02/28 09:00:00 PM,20.424,,,
222,2020/02/28 10:00:00 PM,21.378,,,
223,2020/02/28 11:00:00 PM,19.377,,,
224,2020/02/29 12:00:00 AM,18.996,,,
225,2020/02/29 01:00:00 AM,19.092,,,
226,2020/02/29 02:00:00 AM,19.948,,,
227,2020/02/29 03:00:00 AM,20.138,,,
228,2020/02/29 04:00:00 AM,19.567,,,
229,2020/02/29 05:00:00 AM,20.519,,,
230,2020/02/29 06:00:00 AM,20.901,,,
231,2020/02/29 07:00:00 AM,23.388,,,
232,2020/02/29 08:00:00 AM,24.351,,,
233,2020/02/29 09:00:00 AM,25.513,,,
234,2020/02/29 10:00:00 AM,25.902,,,
235,2020/02/29 11:00:00 AM,31.166,,,
236,2020/02/29 12:00:00 PM,30.963,,,
237,2020/02/29 01:00:00 PM,35.435,,,
238,2020/02/29 02:00:00 PM,31.778,,,
239,2020/02/29 03:00:00 PM,29.452,,,
240,2020/02/29 04:00:00 PM,27.862,,,
241,2020/02/29 05:00:00 PM,25.708,,,
242,2020/02/29 06:00:00 PM,20.138,,,
243,2020/02/29 07:00:00 PM,20.234,,,
244,2020/02/29 08:00:00 PM,20.710,,,
245,2020/02/29 09:00:00 PM,20.710,,,
246,2020/02/29 10:00:00 PM,22.142,,,
247,2020/02/29 11:00:00 PM,18.331,,,
248,2020/03/01 12:00:00 AM,18.711,,,
249,2020/03/01 01:00:00 AM,19.567,,,
250,2020/03/01 02:00:00 AM,19.948,,,
251,2020/03/01 03:00:00 AM,20.138,,,
252,2020/03/01 04:00:00 AM,20.329,,,
253,2020/03/01 05:00:00 AM,21.855,,,
254,2020/03/01 06:00:00 AM,22.429,,,
255,2020/03/01 07:00:00 AM,24.931,,,
256,2020/03/01 08:00:00 AM,25.222,,,
257,2020/03/01 09:00:00 AM,24.545,,,
258,2020/03/01 10:00:00 AM,26.000,,,
259,2020/03/01 11:00:00 AM,30.054,,,
260,2020/03/01 12:00:00 PM,30.154,,,
261,2020/03/01 01:00:00 PM,26.292,,,
262,2020/03/01 02:00:00 PM,26.585,,,
263,2020/03/01 03:00:00 PM,25.222,,,
264,2020/03/01 04:00:00 PM,25.125,,,
265,2020/03/01 05:00:00 PM,24.545,,,
266,2020/03/01 06:00:00 PM,24.062,,,
267,2020/03/01 07:00:00 PM,22.525,,,
268,2020/03/01 08:00:00 PM,21.951,,,
269,2020/03/01 09:00:00 PM,21.951,,,
270,2020/03/01 10:00:00 PM,21.855,,,
271,2020/03/01 11:00:00 PM,19.282,,,
272,2020/03/02 12:00:00 AM,19.948,,,
273,2020/03/02 01:00:00 AM,20.519,,,
274,2020/03/02 02:00:00 AM,20.424,,,
275,2020/03/02 03:00:00 AM,19.853,,,
276,2020/03/02 04:00:00 AM,19.948,,,
277,2020/03/02 05:00:00 AM,20.519,,,
278,2020/03/02 06:00:00 AM,21.187,,,
279,2020/03/02 07:00:00 AM,23.966,,,
280,2020/03/02 08:00:00 AM,23.004,,,
281,2020/03/02 09:00:00 AM,22.429,,,
282,2020/03/02 10:00:00 AM,22.621,,,
283,2020/03/02 11:00:00 AM,23.100,,,
284,2020/03/02 12:00:00 PM,24.158,,,
285,2020/03/02 01:00:00 PM,23.966,,,
286,2020/03/02 02:00:00 PM,19.567,,,
287,2020/03/02 03:00:00 PM,21.855,,,
288,2020/03/02 04:00:00 PM,23.966,,,
289,2020/03/02 05:00:00 PM,21.951,,,
290,2020/03/02 06:00:00 PM,21.378,,,
291,2020/03/02 07:00:00 PM,19.187,,,
292,2020/03/02 08:00:00 PM,20.138,,,
293,2020/03/02 09:00:00 PM,20.329,,,
294,2020/03/02 10:00:00 PM,20.138,,,
295,2020/03/02 11:00:00 PM,18.426,,,
296,2020/03/03 12:00:00 AM,19.187,,,
297,2020/03/03 01:00:00 AM,18.901,,,
298,2020/03/03 02:00:00 AM,18.901,,,
299,2020/03/03 03:00:00 AM,19.567,,,
300,2020/03/03 04:00:00 AM,19.472,,,
301,2020/03/03 05:00:00 AM,19.948,,,
302,2020/03/03 06:00:00 AM,20.234,,,
303,2020/03/03 07:00:00 AM,23.388,,,
304,2020/03/03 08:00:00 AM,24.835,,,
305,2020/03/03 09:00:00 AM,25.708,,,
306,2020/03/03 10:00:00 AM,23.388,,,
307,2020/03/03 11:00:00 AM,24.255,,,
308,2020/03/03 12:00:00 PM,24.931,,,
309,2020/03/03 01:00:00 PM,24.255,,,
310,2020/03/03 02:00:00 PM,24.062,,,
311,2020/03/03 03:00:00 PM,24.255,,,
312,2020/03/03 04:00:00 PM,24.255,,,
313,2020/03/03 05:00:00 PM,24.448,,,
314,2020/03/03 06:00:00 PM,21.091,,,
315,2020/03/03 07:00:00 PM,19.567,,,
316,2020/03/03 08:00:00 PM,19.092,,,
317,2020/03/03 09:00:00 PM,20.329,,,
318,2020/03/03 10:00:00 PM,21.664,,,
319,2020/03/03 11:00:00 PM,18.996,,,
320,2020/03/04 12:00:00 AM,19.282,,,
321,2020/03/04 01:00:00 AM,19.187,,,
322,2020/03/04 02:00:00 AM,19.472,,,
323,2020/03/04 03:00:00 AM,19.567,,,
324,2020/03/04 04:00:00 AM,19.662,,,
325,2020/03/04 05:00:00 AM,19.948,,,
326,2020/03/04 06:00:00 AM,20.329,,,
327,2020/03/04 07:00:00 AM,22.429,,,
328,2020/03/04 08:00:00 AM,23.388,,,
329,2020/03/04 09:00:00 AM,23.677,,,
330,2020/03/04 10:00:00 AM,23.869,,,
331,2020/03/04 11:00:00 AM,30.760,,,
332,2020/03/04 12:00:00 PM,33.535,,,
333,2020/03/04 01:00:00 PM,47.499,,,
334,2020/03/04 02:00:00 PM,40.415,,,
335,2020/03/04 03:00:00 PM,34.374,,,
336,2020/03/04 04:00:00 PM,28.456,,,
337,2020/03/04 05:00:00 PM,25.222,,,
338,2020/03/04 06:00:00 PM,22.908,,,
339,2020/03/04 07:00:00 PM,21.091,,,
340,2020/03/04 08:00:00 PM,20.424,,,
341,2020/03/04 09:00:00 PM,20.424,,,
342,2020/03/04 10:00:00 PM,20.043,,,
343,2020/03/04 11:00:00 PM,18.711,,,
344,2020/03/05 12:00:00 AM,18.711,,,
345,2020/03/05 01:00:00 AM,18.616,,,
346,2020/03/05 02:00:00 AM,19.282,,,
347,2020/03/05 03:00:00 AM,18.996,,,
348,2020/03/05 04:00:00 AM,19.472,,,
349,2020/03/05 05:00:00 AM,19.948,,,
350,2020/03/05 06:00:00 AM,19.853,,,
351,2020/03/05 07:00:00 AM,21.855,,,
352,2020/03/05 08:00:00 AM,22.717,,,
353,2020/03/05 09:00:00 AM,22.525,,,
354,2020/03/05 10:00:00 AM,22.429,,,
355,2020/03/05 11:00:00 AM,23.484,,,
356,2020/03/05 12:00:00 PM,23.677,,,
357,2020/03/05 01:00:00 PM,24.158,,,
358,2020/03/05 02:00:00 PM,24.545,,,
359,2020/03/05 03:00:00 PM,24.158,,,
360,2020/03/05 04:00:00 PM,23.773,,,
361,2020/03/05 05:00:00 PM,23.196,,,
362,2020/03/05 06:00:00 PM,22.908,,,
363,2020/03/05 07:00:00 PM,22.429,,,
364,2020/03/05 08:00:00 PM,22.238,,,
365,2020/03/05 09:00:00 PM,21.855,,,
366,2020/03/05 10:00:00 PM,21.091,,,
367,2020/03/05 11:00:00 PM,20.043,,,
368,2020/03/06 12:00:00 AM,19.948,,,
369,2020/03/06 01:00:00 AM,19.377,,,
370,2020/03/06 02:00:00 AM,19.758,,,
371,2020/03/06 03:00:00 AM,20.043,,,
372,2020/03/06 04:00:00 AM,19.948,,,
373,2020/03/06 05:00:00 AM,20.424,,,
374,2020/03/06 06:00:00 AM,21.091,,,
375,2020/03/06 07:00:00 AM,23.292,,,
376,2020/03/06 08:00:00 AM,23.869,,,
377,2020/03/06 09:00:00 AM,23.292,,,
378,2020/03/06 10:00:00 AM,24.448,,,
379,2020/03/06 11:00:00 AM,28.754,,,
380,2020/03/06 12:00:00 PM,29.552,,,
381,2020/03/06 01:00:00 PM,35.971,,,
382,2020/03/06 02:00:00 PM,41.692,,,
383,2020/03/06 03:00:00 PM,33.430,,,
384,2020/03/06 04:00:00 PM,31.574,,,
385,2020/03/06 05:00:00 PM,27.862,,,
386,2020/03/06 06:00:00 PM,22.238,,,
387,2020/03/06 07:00:00 PM,22.525,,,
388,2020/03/06 08:00:00 PM,21.282,,,
389,2020/03/06 09:00:00 PM,21.378,,,
390,2020/03/06 10:00:00 PM,20.996,,,
391,2020/03/06 11:00:00 PM,19.187,,,
392,2020/03/07 12:00:00 AM,18.996,,,
393,2020/03/07 01:00:00 AM,20.329,,,
394,2020/03/07 02:00:00 AM,20.710,,,
395,2020/03/07 03:00:00 AM,20.901,,,
396,2020/03/07 04:00:00 AM,21.091,,,
397,2020/03/07 05:00:00 AM,21.760,,,
398,2020/03/07 06:00:00 AM,21.855,,,
399,2020/03/07 07:00:00 AM,23.677,,,
400,2020/03/07 08:00:00 AM,24.738,,,
401,2020/03/07 09:00:00 AM,24.351,,,
402,2020/03/07 10:00:00 AM,24.931,,,
403,2020/03/07 11:00:00 AM,24.931,,,
404,2020/03/07 12:00:00 PM,27.468,,,
405,2020/03/07 01:00:00 PM,33.535,,,
406,2020/03/07 02:00:00 PM,30.659,,,
407,2020/03/07 03:00:00 PM,28.853,,,
408,2020/03/07 04:00:00 PM,28.953,,,
409,2020/03/07 05:00:00 PM,25.222,,,
410,2020/03/07 06:00:00 PM,22.238,,,
411,2020/03/07 07:00:00 PM,21.569,,,
412,2020/03/07 08:00:00 PM,21.760,,,
413,2020/03/07 09:00:00 PM,22.429,,,
414,2020/03/07 10:00:00 PM,21.091,,,
415,2020/03/07 11:00:00 PM,20.805,,,
416,2020/03/08 12:00:00 AM,20.901,,,
417,2020/03/08 01:00:00 AM,21.091,,,
418,2020/03/08 02:00:00 AM,20.996,,,
419,2020/03/08 03:00:00 AM,21.187,,,
420,2020/03/08 04:00:00 AM,21.091,,,
421,2020/03/08 05:00:00 AM,21.378,,,
422,2020/03/08 06:00:00 AM,22.046,,,
423,2020/03/08 07:00:00 AM,24.158,,,
424,2020/03/08 08:00:00 AM,25.513,,,
425,2020/03/08 09:00:00 AM,24.931,,,
426,2020/03/08 10:00:00 AM,25.028,,,
427,2020/03/08 11:00:00 AM,30.457,,,
428,2020/03/08 12:00:00 PM,31.472,,,
429,2020/03/08 01:00:00 PM,36.511,,,
430,2020/03/08 02:00:00 PM,43.844,,,
431,2020/03/08 03:00:00 PM,31.778,,,
432,2020/03/08 04:00:00 PM,35.542,,,
433,2020/03/08 05:00:00 PM,27.272,,,
434,2020/03/08 06:00:00 PM,22.908,,,
435,2020/03/08 07:00:00 PM,22.238,,,
436,2020/03/08 08:00:00 PM,21.569,,,
437,2020/03/08 09:00:00 PM,21.378,,,
438,2020/03/08 10:00:00 PM,21.760,,,
439,2020/03/08 11:00:00 PM,20.043,,,
440,2020/03/09 12:00:00 AM,20.615,,,
441,2020/03/09 01:00:00 AM,20.519,,,
442,2020/03/09 02:00:00 AM,20.615,,,
443,2020/03/09 03:00:00 AM,20.519,,,
444,2020/03/09 04:00:00 AM,20.615,,,
445,2020/03/09 05:00:00 AM,21.091,,,
446,2020/03/09 06:00:00 AM,21.664,,,
447,2020/03/09 07:00:00 AM,23.196,,,
448,2020/03/09 08:00:00 AM,23.773,,,
449,2020/03/09 09:00:00 AM,23.004,,,
450,2020/03/09 10:00:00 AM,23.484,,,
451,2020/03/09 11:00:00 AM,28.555,,,
452,2020/03/09 12:00:00 PM,29.953,,,
453,2020/03/09 01:00:00 PM,38.490,,,
454,2020/03/09 02:00:00 PM,46.210,,,
455,2020/03/09 03:00:00 PM,34.479,,,
456,2020/03/09 04:00:00 PM,37.165,,,
457,2020/03/09 05:00:00 PM,29.452,,,
458,2020/03/09 06:00:00 PM,25.319,,,
459,2020/03/09 07:00:00 PM,21.473,,,
460,2020/03/09 08:00:00 PM,20.901,,,
461,2020/03/09 09:00:00 PM,20.138,,,
462,2020/03/09 10:00:00 PM,20.519,,,
463,2020/03/09 11:00:00 PM,18.616,,,
464,2020/03/10 12:00:00 AM,18.236,,,
465,2020/03/10 01:00:00 AM,19.187,,,
466,2020/03/10 02:00:00 AM,19.377,,,
467,2020/03/10 03:00:00 AM,19.758,,,
468,2020/03/10 04:00:00 AM,20.043,,,
469,2020/03/10 05:00:00 AM,19.948,,,
470,2020/03/10 06:00:00 AM,20.710,,,
471,2020/03/10 07:00:00 AM,21.378,,,
472,2020/03/10 07:34:24 AM,,Logged,Logged,Logged
