"Plot Title: 5"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 2262360, SEN S/N: 2262360)","Coupler Attached (LGR S/N: 2262360)","Host Connected (LGR S/N: 2262360)","End Of File (LGR S/N: 2262360)"
115,2019/12/02 06:00:00 AM,5.450,,,
116,2019/12/02 07:00:00 AM,5.552,,,
117,2019/12/02 08:00:00 AM,5.450,,,
118,2019/12/02 09:00:00 AM,9.373,,,
119,2019/12/02 10:00:00 AM,14.038,,,
120,2019/12/02 11:00:00 AM,16.523,,,
121,2019/12/02 12:00:00 PM,16.713,,,
122,2019/12/02 01:00:00 PM,16.808,,,
123,2019/12/02 02:00:00 PM,16.808,,,
124,2019/12/02 03:00:00 PM,16.999,,,
125,2019/12/02 04:00:00 PM,16.903,,,
126,2019/12/02 05:00:00 PM,16.999,,,
127,2019/12/02 06:00:00 PM,16.903,,,
128,2019/12/02 07:00:00 PM,15.473,,,
129,2019/12/02 08:00:00 PM,15.473,,,
130,2019/12/02 09:00:00 PM,11.722,,,
131,2019/12/02 10:00:00 PM,6.978,,,
132,2019/12/02 11:00:00 PM,5.860,,,
133,2019/12/03 12:00:00 AM,5.552,,,
134,2019/12/03 01:00:00 AM,5.552,,,
135,2019/12/03 02:00:00 AM,5.552,,,
136,2019/12/03 03:00:00 AM,5.552,,,
137,2019/12/03 04:00:00 AM,5.552,,,
138,2019/12/03 05:00:00 AM,5.552,,,
139,2019/12/03 06:00:00 AM,5.450,,,
140,2019/12/03 07:00:00 AM,5.655,,,
141,2019/12/03 08:00:00 AM,5.552,,,
142,2019/12/03 09:00:00 AM,9.373,,,
143,2019/12/03 10:00:00 AM,14.230,,,
144,2019/12/03 11:00:00 AM,16.523,,,
145,2019/12/03 12:00:00 PM,16.808,,,
146,2019/12/03 01:00:00 PM,16.903,,,
147,2019/12/03 02:00:00 PM,17.094,,,
148,2019/12/03 03:00:00 PM,16.999,,,
149,2019/12/03 04:00:00 PM,17.475,,,
150,2019/12/03 05:00:00 PM,16.903,,,
151,2019/12/03 06:00:00 PM,16.713,,,
152,2019/12/03 07:00:00 PM,15.569,,,
153,2019/12/03 08:00:00 PM,15.473,,,
154,2019/12/03 09:00:00 PM,11.916,,,
155,2019/12/03 10:00:00 PM,7.381,,,
156,2019/12/03 11:00:00 PM,5.962,,,
157,2019/12/04 12:00:00 AM,5.757,,,
158,2019/12/04 01:00:00 AM,5.552,,,
159,2019/12/04 02:00:00 AM,5.552,,,
160,2019/12/04 03:00:00 AM,5.552,,,
161,2019/12/04 04:00:00 AM,5.552,,,
162,2019/12/04 05:00:00 AM,5.552,,,
163,2019/12/04 06:00:00 AM,5.450,,,
164,2019/12/04 07:00:00 AM,5.552,,,
165,2019/12/04 08:00:00 AM,5.552,,,
166,2019/12/04 09:00:00 AM,9.176,,,
167,2019/12/04 10:00:00 AM,14.038,,,
168,2019/12/04 11:00:00 AM,16.237,,,
169,2019/12/04 12:00:00 PM,16.427,,,
170,2019/12/04 01:00:00 PM,16.618,,,
171,2019/12/04 02:00:00 PM,16.713,,,
172,2019/12/04 03:00:00 PM,16.713,,,
173,2019/12/04 03:10:10 PM,,Logged,Logged,Logged
