"year","day","tempMin","tempMax","tempMean","month"
"1977",1,"0.2","5.5","2.9","10"
"1977",2,"0.7","7.0","3.9","10"
"1977",3,"-0.6","4.6","2.0","10"
"1977",4,"2.1","6.8","4.5","10"
"1977",5,"2.2","10.8","6.5","10"
"1977",6,"-0.8","11.3","5.3","10"
"1977",7,"0.7","10.4","5.6","10"
"1977",8,"-0.2","7.9","3.9","10"
"1977",9,"0.7","8.4","4.6","10"
"1977",10,"-0.2","4.5","2.2","10"
"1977",11,"3.3","13.7","8.5","10"
"1977",12,"3.4","13.0","8.2","10"
"1977",13,"0.5","11.7","6.1","10"
"1977",14,"0.1","10.7","5.4","10"
"1977",15,"2.6","14.4","8.5","10"
"1977",16,"1.9","11.5","6.7","10"
"1977",17,"2.7","11.2","7.0","10"
"1977",18,"2.7","10.7","6.7","10"
"1977",19,"-3.1","6.7","1.8","10"
"1977",20,"-7.1","6.5","-0.3","10"
"1977",21,"-1.0","6.6","2.8","10"
"1977",22,"5.6","7.9","6.8","10"
"1977",23,"0.4","6.7","3.6","10"
"1977",24,"-0.5","5.5","2.5","10"
"1977",25,"3.4","7.8","5.6","10"
"1977",26,"1.8","5.6","3.7","10"
"1977",27,"3.3","9.6","6.5","10"
"1977",28,"1.5","10.2","5.9","10"
"1977",29,"-0.2","6.5","3.2","10"
"1977",30,"-2.2","1.6","-0.3","10"
"1977",31,"-4.4","3.6","-0.4","10"
"1978",1,"3.8","13.7","8.8","10"
"1978",2,"2.9","9.2","6.1","10"
"1978",3,"5.2","14.5","9.9","10"
"1978",4,"-0.3","11.3","5.5","10"
"1978",5,"2.5","11.6","7.1","10"
"1978",6,"2.9","17.4","10.2","10"
"1978",7,"7.4","15.9","11.7","10"
"1978",8,"7.3","16.8","12.1","10"
"1978",9,"4.4","12.8","8.6","10"
"1978",10,"1.9","11.8","6.9","10"
"1978",11,"1.8","8.8","5.3","10"
"1978",12,"-1.1","5.9","2.4","10"
"1978",13,"2.2","12.1","7.2","10"
"1978",14,"5.4","15.8","10.6","10"
"1978",15,"3.3","11.8","7.6","10"
"1978",16,"4.5","10.2","7.4","10"
"1978",17,"6.8","11.1","9.0","10"
"1978",18,"7.6","14.0","10.8","10"
"1978",19,"2.7","12.3","7.5","10"
"1978",20,"-1.2","7.0","2.9","10"
"1978",21,"-3.0","8.4","2.7","10"
"1978",22,"3.3","5.7","4.5","10"
"1978",23,"2.4","10.3","6.4","10"
"1978",24,"-4.0","5.4","0.7","10"
"1978",25,"0.1","7.4","3.8","10"
"1978",26,"-2.7","6.5","1.9","10"
"1978",27,"-6.3","5.3","-0.5","10"
"1978",28,"-7.4","2.4","-2.5","10"
"1978",29,"-8.4","3.2","-2.6","10"
"1978",30,"-2.6","12.9","5.2","10"
"1978",31,"0.0","10.7","5.4","10"
"1979",1,"5.6","14.5","10.1","10"
"1979",2,"-0.7","10.2","4.8","10"
"1979",3,"1.6","18.8","10.2","10"
"1979",4,"3.2","12.6","7.9","10"
"1979",5,"4.7","15.2","10.0","10"
"1979",6,"5.9","9.4","7.7","10"
"1979",7,"4.4","6.5","5.5","10"
"1979",8,"3.7","10.3","7.0","10"
"1979",9,"5.3","17.4","11.4","10"
"1979",10,"12.2","14.8","13.5","10"
"1979",11,"11.7","15.5","13.6","10"
"1979",12,"11.4","14.8","13.1","10"
"1979",13,"3.4","11.9","7.7","10"
"1979",14,"-2.0","6.2","2.1","10"
"1979",15,"-3.8","7.1","1.7","10"
"1979",16,"-2.7","6.8","2.1","10"
"1979",17,"-0.7LegendEE","9.9LegendEE","4.6LegendEE","10"
"1979",18,"LegendMM","LegendMM","LegendMM","10"
"1979",19,"LegendMM","LegendMM","LegendMM","10"
"1979",20,"-4.0LegendEE","LegendMM","LegendMM","10"
"1979",21,"LegendMM","LegendMM","LegendMM","10"
"1979",22,"LegendMM","LegendMM","LegendMM","10"
"1979",23,"LegendMM","LegendMM","LegendMM","10"
"1979",24,"LegendMM","LegendMM","LegendMM","10"
"1979",25,"LegendMM","LegendMM","LegendMM","10"
"1979",26,"3.5LegendEE","9.9LegendEE","6.7LegendEE","10"
"1979",27,"0.5LegendEE","9.9LegendEE","5.2LegendEE","10"
"1979",28,"LegendMM","LegendMM","LegendMM","10"
"1979",29,"-3.0LegendEE","7.5LegendEE","2.3LegendEE","10"
"1979",30,"0.7LegendEE","4.6LegendEE","2.7LegendEE","10"
"1979",31,"2.2LegendEE","4.8LegendEE","3.5LegendEE","10"
"1980",1,"3.0","12.4","7.7","10"
"1980",2,"5.3","21.0","13.2","10"
"1980",3,"1.7","21.5","11.6","10"
"1980",4,"12.0","17.6","14.8","10"
"1980",5,"12.1","19.6","15.9","10"
"1980",6,"11.1","17.5","14.3","10"
"1980",7,"9.2","17.2","13.2","10"
"1980",8,"2.7","12.2","7.5","10"
"1980",9,"-3.0","12.3","4.7","10"
"1980",10,"1.9","14.4","8.2","10"
"1980",11,"1.7","12.8","7.3","10"
"1980",12,"1.1","10.8","6.0","10"
"1980",13,"1.6","7.3","4.5","10"
"1980",14,"-0.7","8.0","3.7","10"
"1980",15,"-1.5","5.3","1.9","10"
"1980",16,"-0.4","10.7","5.2","10"
"1980",17,"4.9","14.0","9.5","10"
"1980",18,"3.9","12.9","8.4","10"
"1980",19,"1.9","7.2","4.6","10"
"1980",20,"2.0","10.8","6.4","10"
"1980",21,"0.4","8.1","4.3","10"
"1980",22,"-2.6","5.0","1.2","10"
"1980",23,"-3.1","7.0","2.0","10"
"1980",24,"-0.7","9.2","4.3","10"
"1980",25,"-1.8","5.1","1.7","10"
"1980",26,"1.3","5.0","3.2","10"
"1980",27,"1.5","4.6","3.1","10"
"1980",28,"3.5","16.1","9.8","10"
"1980",29,"0.2","9.2","4.7","10"
"1980",30,"-2.8","1.6","-0.6","10"
"1980",31,"1.2","9.2","5.2","10"
"1981",1,"-0.5","9.7","4.6","10"
"1981",2,"-3.7","8.6","2.5","10"
"1981",3,"-0.9","6.1","2.6","10"
"1981",4,"0.3","6.7","3.5","10"
"1981",5,"-1.4","7.7","3.2","10"
"1981",6,"3.1","5.7","4.4","10"
"1981",7,"4.6","9.6","7.1","10"
"1981",8,"0.3","8.8","4.6","10"
"1981",9,"2.1","6.2","4.2","10"
"1981",10,"1.9","9.0","5.5","10"
"1981",11,"0.4","9.2","4.8","10"
"1981",12,"-2.5","8.8","3.2","10"
"1981",13,"-2.5","13.2","5.4","10"
"1981",14,"-0.8","14.3","6.8","10"
"1981",15,"5.6","14.7","10.2","10"
"1981",16,"2.9","12.4","7.7","10"
"1981",17,"3.6","13.0","8.3","10"
"1981",18,"3.6","14.7","9.2","10"
"1981",19,"-3.4","7.9","2.3","10"
"1981",20,"-5.7","6.1","0.2","10"
"1981",21,"-5.6","4.5","-0.6","10"
"1981",22,"-2.6","6.0","1.7","10"
"1981",23,"-0.6","7.0","3.2","10"
"1981",24,"2.9","14.0","8.5","10"
"1981",25,"2.1","9.7","5.9","10"
"1981",26,"-0.3","5.0","2.4","10"
"1981",27,"1.7","4.9","3.3","10"
"1981",28,"1.0","8.0","4.5","10"
"1981",29,"-1.8","6.6","2.4","10"
"1981",30,"-0.8","4.8","2.0","10"
"1981",31,"-1.8","6.2","2.2","10"
"1982",1,"3.6","11.1","7.4","10"
"1982",2,"-0.5","9.4","4.5","10"
"1982",3,"-2.1","8.9","3.4","10"
"1982",4,"3.5","8.7","6.1","10"
"1982",5,"5.0","11.5","8.3","10"
"1982",6,"2.3","11.1","6.7","10"
"1982",7,"1.4","10.1","5.8","10"
"1982",8,"-2.0","7.4","2.7","10"
"1982",9,"4.0","14.1","9.1","10"
"1982",10,"5.1","16.2","10.7","10"
"1982",11,"-1.2","12.4","5.6","10"
"1982",12,"2.9","11.0","7.0","10"
"1982",13,"7.8","17.0","12.4","10"
"1982",14,"4.0","15.2","9.6","10"
"1982",15,"5.6","10.3","8.0","10"
"1982",16,"1.3","5.9","3.6","10"
"1982",17,"-3.0","5.5","1.3","10"
"1982",18,"-6.1","6.1","0.0","10"
"1982",19,"-6.7","6.5","-0.1","10"
"1982",20,"-5.2","4.9","-0.2","10"
"1982",21,"-1.0","3.9","1.5","10"
"1982",22,"1.4","9.7","5.6","10"
"1982",23,"-2.2","7.5","2.7","10"
"1982",24,"3.4","9.4","6.4","10"
"1982",25,"-1.0","8.2","3.6","10"
"1982",26,"1.3","4.3","2.8","10"
"1982",27,"-0.2","5.4","2.6","10"
"1982",28,"-3.0","3.5","0.3","10"
"1982",29,"-2.8","5.2","1.2","10"
"1982",30,"0.0","8.8","4.4","10"
"1982",31,"-1.4","5.2","1.9","10"
"1983",1,"1.6","13.2","7.4","10"
"1983",2,"-0.8","7.2","3.2","10"
"1983",3,"4.3","14.3","9.3","10"
"1983",4,"2.2","12.0","7.1","10"
"1983",5,"1.5","9.0","5.3","10"
"1983",6,"1.2","10.9","6.1","10"
"1983",7,"1.0","9.2","5.1","10"
"1983",8,"0.2","8.6","4.4","10"
"1983",9,"-0.8","11.6","5.4","10"
"1983",10,"-3.5","10.5","3.5","10"
"1983",11,"-2.1","13.7","5.8","10"
"1983",12,"0.9","9.8","5.4","10"
"1983",13,"4.1","11.0","7.6","10"
"1983",14,"-3.9","6.8","1.5","10"
"1983",15,"-7.9","8.5","0.3","10"
"1983",16,"0.1","3.8","2.0","10"
"1983",17,"0.0","9.8","4.9","10"
"1983",18,"-1.4","7.9","3.3","10"
"1983",19,"1.8","10.8","6.3","10"
"1983",20,"2.5","11.2","6.9","10"
"1983",21,"4.3","11.3","7.8","10"
"1983",22,"0.4","10.2","5.3","10"
"1983",23,"-1.0","7.8","3.4","10"
"1983",24,"-1.1","5.1","2.0","10"
"1983",25,"2.7","5.6","4.2","10"
"1983",26,"0.3","4.3","2.3","10"
"1983",27,"-2.6","3.9","0.7","10"
"1983",28,"1.3","8.1","4.7","10"
"1983",29,"4.4","8.6","6.5","10"
"1983",30,"-1.0","7.8","3.4","10"
"1983",31,"-0.7","3.9","1.6","10"
"1984",1,"2.0","13.9","8.0","10"
"1984",2,"5.4","7.5","6.5","10"
"1984",3,"4.9","9.0","7.0","10"
"1984",4,"7.2","15.0","11.1","10"
"1984",5,"-0.6","11.1","5.3","10"
"1984",6,"5.3","11.7","8.5","10"
"1984",7,"6.7","15.1","10.9","10"
"1984",8,"5.3","10.3","7.8","10"
"1984",9,"2.5","11.5","7.0","10"
"1984",10,"2.1","12.4","7.3","10"
"1984",11,"-3.3","11.0","3.9","10"
"1984",12,"2.5","9.3","5.9","10"
"1984",13,"2.4","10.1","6.3","10"
"1984",14,"-0.7","11.7","5.5","10"
"1984",15,"-4.9","7.1","1.1","10"
"1984",16,"-2.1","5.0","1.5","10"
"1984",17,"-1.5","5.3","1.9","10"
"1984",18,"-4.2","3.2","-0.5","10"
"1984",19,"-3.2","6.7","1.8","10"
"1984",20,"-0.4","3.7","1.7","10"
"1984",21,"-3.6","7.0","1.7","10"
"1984",22,"0.5","7.3","3.9","10"
"1984",23,"3.2","14.8","9.0","10"
"1984",24,"1.8","10.2","6.0","10"
"1984",25,"-1.6","6.4","2.4","10"
"1984",26,"-3.3","1.8","-0.8","10"
"1984",27,"-8.7","-3.3","-6.0","10"
"1984",28,"-15.0","-6.5","-10.8","10"
"1984",29,"-13.2","-8.8","-11.0","10"
"1984",30,"-17.9","-9.3","-13.6","10"
"1984",31,"-22.0","-10.0","-16.0","10"
"1985",1,"-1.9","12.6","5.4","10"
"1985",2,"2.8","12.2","7.5","10"
"1985",3,"-2.0","10.2","4.1","10"
"1985",4,"2.5","12.2","7.4","10"
"1985",5,"2.2","11.5","6.9","10"
"1985",6,"-4.2","11.1","3.5","10"
"1985",7,"-5.0","7.9","1.5","10"
"1985",8,"-7.5","2.4","-2.6","10"
"1985",9,"-0.2","5.7","2.8","10"
"1985",10,"0.8","9.0","4.9","10"
"1985",11,"3.2","6.9","5.1","10"
"1985",12,"0.3","8.2","4.3","10"
"1985",13,"3.0","10.3","6.7","10"
"1985",14,"3.4","6.7","5.1","10"
"1985",15,"0.1","3.8","2.0","10"
"1985",16,"-0.8","5.0","2.1","10"
"1985",17,"1.0","8.1","4.6","10"
"1985",18,"2.3","6.5","4.4","10"
"1985",19,"-1.1","5.5","2.2","10"
"1985",20,"-0.7","5.0","2.2","10"
"1985",21,"1.4","5.9","3.7","10"
"1985",22,"2.0","8.2","5.1","10"
"1985",23,"0.3","7.3","3.8","10"
"1985",24,"-1.2","5.8","2.3","10"
"1985",25,"-2.9","6.6","1.9","10"
"1985",26,"-2.3","2.5","0.1","10"
"1985",27,"-3.7","1.0","-1.4","10"
"1985",28,"-3.9","3.0","-0.5","10"
"1985",29,"-2.6","3.9","0.7","10"
"1985",30,"-1.7","4.4","1.4","10"
"1985",31,"-4.0","4.9","0.5","10"
"1986",1,"2.2","12.3","7.3","10"
"1986",2,"5.0","10.6","7.8","10"
"1986",3,"6.9","18.5","12.7","10"
"1986",4,"5.7","14.0","9.9","10"
"1986",5,"9.3","16.0","12.7","10"
"1986",6,"10.0","16.5","13.3","10"
"1986",7,"6.0","14.0","10.0","10"
"1986",8,"5.0","15.6","10.3","10"
"1986",9,"1.8","12.7","7.3","10"
"1986",10,"-3.1","13.2","5.1","10"
"1986",11,"-3.4","13.8","5.2","10"
"1986",12,"-2.2","12.6","5.2","10"
"1986",13,"1.2","12.3","6.8","10"
"1986",14,"5.4","16.3","10.9","10"
"1986",15,"2.7","18.2","10.5","10"
"1986",16,"-2.1","8.4","3.2","10"
"1986",17,"0.3","10.0","5.2","10"
"1986",18,"-2.6","3.3","0.4","10"
"1986",19,"2.1","12.3","7.2","10"
"1986",20,"5.2","11.0","8.1","10"
"1986",21,"5.5","11.4","8.5","10"
"1986",22,"2.7","15.4","9.1","10"
"1986",23,"2.7","16.1","9.4","10"
"1986",24,"3.9","15.5","9.7","10"
"1986",25,"4.2","11.5","7.9","10"
"1986",26,"4.5","9.4","7.0","10"
"1986",27,"4.3","11.1","7.7","10"
"1986",28,"5.2","10.0","7.6","10"
"1986",29,"3.9","7.3","5.6","10"
"1986",30,"2.1","5.0","3.6","10"
"1986",31,"-2.3","3.0","0.4","10"
"1987",1,"5.9","24.4","15.2","10"
"1987",2,"6.1","19.6","12.9","10"
"1987",3,"-0.7","11.2","5.3","10"
"1987",4,"-1.0","6.8","2.9","10"
"1987",5,"-0.4","12.2","5.9","10"
"1987",6,"1.6","9.5","5.6","10"
"1987",7,"-1.5","9.0","3.8","10"
"1987",8,"-4.2","10.8","3.3","10"
"1987",9,"-4.2","12.0","3.9","10"
"1987",10,"-2.5","12.1","4.8","10"
"1987",11,"-0.7","19.0","9.2","10"
"1987",12,"1.0","11.9","6.5","10"
"1987",13,"-2.4","9.2","3.4","10"
"1987",14,"-1.9","7.6","2.9","10"
"1987",15,"1.5","12.2","6.9","10"
"1987",16,"-1.0","9.1","4.1","10"
"1987",17,"-5.3","5.2","-0.1","10"
"1987",18,"-3.0","9.9","3.5","10"
"1987",19,"-4.0","12.5","4.3","10"
"1987",20,"0.4","11.3","5.9","10"
"1987",21,"-5.1","10.4","2.7","10"
"1987",22,"-6.7","9.5","1.4","10"
"1987",23,"0.0","7.7","3.9","10"
"1987",24,"1.9","9.7","5.8","10"
"1987",25,"0.7","9.2","5.0","10"
"1987",26,"-3.9","3.5","-0.2","10"
"1987",27,"-1.2","5.6","2.2","10"
"1987",28,"4.0","9.4","6.7","10"
"1987",29,"2.9","5.4","4.2","10"
"1987",30,"4.3","9.0","6.7","10"
"1987",31,"-0.8","8.6","3.9","10"
"1988",1,"5.0","15.7","10.4","10"
"1988",2,"4.3","18.7","11.5","10"
"1988",3,"3.8","19.0","11.4","10"
"1988",4,"5.3","15.4","10.4","10"
"1988",5,"3.0","18.1","10.6","10"
"1988",6,"1.0","17.0","9.0","10"
"1988",7,"2.0","17.3","9.7","10"
"1988",8,"2.4","15.7","9.1","10"
"1988",9,"-0.6","18.5","9.0","10"
"1988",10,"-0.3","17.5","8.6","10"
"1988",11,"1.5","11.6","6.6","10"
"1988",12,"7.2","16.4","11.8","10"
"1988",13,"5.5","11.8","8.7","10"
"1988",14,"2.2","10.4","6.3","10"
"1988",15,"-1.2","10.2","4.5","10"
"1988",16,"0.0","9.8","4.9","10"
"1988",17,"-2.4","11.3","4.5","10"
"1988",18,"-3.0","6.8","1.9","10"
"1988",19,"0.9","15.1","8.0","10"
"1988",20,"2.7","8.3","5.5","10"
"1988",21,"3.2","10.8","7.0","10"
"1988",22,"2.2","8.2","5.2","10"
"1988",23,"0.7","9.8","5.3","10"
"1988",24,"-0.5","8.2","3.9","10"
"1988",25,"0.0","9.8","4.9","10"
"1988",26,"-2.8","5.6","1.4","10"
"1988",27,"-4.0","2.4","-0.8","10"
"1988",28,"-9.0","3.2","-2.9","10"
"1988",29,"-2.3","3.4","0.6","10"
"1988",30,"-0.2","10.0","4.9","10"
"1988",31,"0.8","7.0","3.9","10"
"1989",1,"2.8","14.4","8.6","10"
"1989",2,"2.0","10.4","6.2","10"
"1989",3,"3.6","16.1","9.9","10"
"1989",4,"6.2","16.7","11.5","10"
"1989",5,"5.4","14.8","10.1","10"
"1989",6,"4.3","14.8","9.6","10"
"1989",7,"7.7","15.6","11.7","10"
"1989",8,"1.7","13.5","7.6","10"
"1989",9,"8.0","14.8","11.4","10"
"1989",10,"2.7","10.3","6.5","10"
"1989",11,"3.0","10.0","6.5","10"
"1989",12,"0.2","9.3","4.8","10"
"1989",13,"0.0","6.8","3.4","10"
"1989",14,"-1.0","8.6","3.8","10"
"1989",15,"-3.2","6.2","1.5","10"
"1989",16,"-4.7","7.2","1.3","10"
"1989",17,"2.7","9.7","6.2","10"
"1989",18,"3.3","10.8","7.1","10"
"1989",19,"3.0","8.9","6.0","10"
"1989",20,"3.0","9.5","6.3","10"
"1989",21,"-1.1","8.2","3.6","10"
"1989",22,"-2.7","9.2","3.3","10"
"1989",23,"1.7","5.3","3.5","10"
"1989",24,"-0.5","10.0","4.8","10"
"1989",25,"2.7","6.4","4.6","10"
"1989",26,"-1.6","5.2","1.8","10"
"1989",27,"-3.5","4.4","0.5","10"
"1989",28,"-5.6","1.4","-2.1","10"
"1989",29,"-0.4","9.5","4.6","10"
"1989",30,"-2.0","7.0","2.5","10"
"1989",31,"-4.2","1.4","-1.4","10"
"1990",1,"4.0","7.3","5.7","10"
"1990",2,"-0.3","10.2","5.0","10"
"1990",3,"-3.4","8.4","2.5","10"
"1990",4,"1.0","4.2","2.6","10"
"1990",5,"-2.0","9.1","3.6","10"
"1990",6,"-3.3","8.2","2.5","10"
"1990",7,"3.6","7.6","5.6","10"
"1990",8,"5.9","13.0","9.5","10"
"1990",9,"0.0","7.7","3.9","10"
"1990",10,"-3.7","10.2","3.3","10"
"1990",11,"-1.2","2.8","0.8","10"
"1990",12,"1.2","10.3","5.8","10"
"1990",13,"-2.1","8.6","3.3","10"
"1990",14,"-4.6","7.8","1.6","10"
"1990",15,"-1.6","3.6","1.0","10"
"1990",16,"-3.4","4.8","0.7","10"
"1990",17,"-0.7","2.8","1.1","10"
"1990",18,"0.2","5.1","2.7","10"
"1990",19,"-3.7","5.0","0.7","10"
"1990",20,"-4.1","3.8","-0.2","10"
"1990",21,"0.4","7.5","4.0","10"
"1990",22,"-1.7","7.4","2.9","10"
"1990",23,"2.3","8.3","5.3","10"
"1990",24,"-2.2","10.2","4.0","10"
"1990",25,"-3.4","1.0","-1.2","10"
"1990",26,"-1.8","3.7","1.0","10"
"1990",27,"-0.3","5.8","2.8","10"
"1990",28,"-3.9","2.0","-1.0","10"
"1990",29,"-3.7","3.6","-0.1","10"
"1990",30,"0.0","6.7","3.4","10"
"1990",31,"-2.2","4.9","1.4","10"
"1991",1,"1.5","13.6","7.6","10"
"1991",2,"-3.2","12.3","4.6","10"
"1991",3,"-2.5","10.4","4.0","10"
"1991",4,"-0.4","9.5","4.6","10"
"1991",5,"-0.4","16.7","8.2","10"
"1991",6,"2.6","17.8","10.2","10"
"1991",7,"-0.1","11.5","5.7","10"
"1991",8,"-4.0","4.9","0.5","10"
"1991",9,"4.8","10.7","7.8","10"
"1991",10,"9.1","12.5","10.8","10"
"1991",11,"7.3","20.2","13.8","10"
"1991",12,"4.2","12.2","8.2","10"
"1991",13,"3.6","7.3","5.5","10"
"1991",14,"7.2","11.1","9.2","10"
"1991",15,"1.0","8.8","4.9","10"
"1991",16,"-3.2","5.1","1.0","10"
"1991",17,"-6.6","4.5","-1.1","10"
"1991",18,"0.2","5.7","3.0","10"
"1991",19,"0.8","11.8","6.3","10"
"1991",20,"0.2","9.5","4.9","10"
"1991",21,"-0.9","2.7","0.9","10"
"1991",22,"-5.5","0.7","-2.4","10"
"1991",23,"-3.6","-0.4","-2.0","10"
"1991",24,"-3.3","-0.1","-1.7","10"
"1991",25,"-3.6","-0.3","-2.0","10"
"1991",26,"-8.1","-2.3","-5.2","10"
"1991",27,"-12.7","-5.4","-9.1","10"
"1991",28,"-11.6","-3.5","-7.6","10"
"1991",29,"-14.6","-3.9","-9.3","10"
"1991",30,"-5.8","-1.1","-3.5","10"
"1991",31,"-9.2","-0.6","-4.9","10"
"1992",1,"6.2","12.6","9.4","10"
"1992",2,"7.9","13.3","10.6","10"
"1992",3,"2.3","12.3","7.3","10"
"1992",4,"-0.5","10.1","4.8","10"
"1992",5,"-1.2","9.8","4.3","10"
"1992",6,"-3.4","10.9","3.8","10"
"1992",7,"0.4","9.3","4.9","10"
"1992",8,"2.0","10.8","6.4","10"
"1992",9,"3.2","15.0","9.1","10"
"1992",10,"0.5","9.6","5.1","10"
"1992",11,"-3.3","7.5","2.1","10"
"1992",12,"-4.2","6.5","1.2","10"
"1992",13,"-5.0","6.6","0.8","10"
"1992",14,"-5.2","1.1","-2.1","10"
"1992",15,"-8.7","2.6","-3.1","10"
"1992",16,"-8.7","1.6","-3.6","10"
"1992",17,"-2.1","0.8","-0.7","10"
"1992",18,"-0.6","3.0","1.2","10"
"1992",19,"0.1","7.8","4.0","10"
"1992",20,"1.2","10.4","5.8","10"
"1992",21,"-1.9","6.4","2.3","10"
"1992",22,"0.5","10.7","5.6","10"
"1992",23,"-1.8","7.7","3.0","10"
"1992",24,"0.8","10.5","5.7","10"
"1992",25,"-1.2","4.3","1.6","10"
"1992",26,"-1.0","7.3","3.2","10"
"1992",27,"-2.8","6.9","2.1","10"
"1992",28,"1.1","7.6","4.4","10"
"1992",29,"-0.5","2.2","0.9","10"
"1992",30,"1.8","4.7","3.3","10"
"1992",31,"2.8","8.6","5.7","10"
"1993",1,"0.4","17.3","8.9","10"
"1993",2,"","","","10"
"1993",3,"","","","10"
"1993",4,"3.7","19.6","11.7","10"
"1993",5,"5.5","12.9","9.2","10"
"1993",6,"6.3","13.3","9.8","10"
"1993",7,"-2.0","14.3","6.2","10"
"1993",8,"-3.2","14.3","5.6","10"
"1993",9,"-2.6","10.2","3.8","10"
"1993",10,"0.6","8.4","4.5","10"
"1993",11,"-1.0","7.3","3.2","10"
"1993",12,"-0.1","4.9","2.4","10"
"1993",13,"1.7","6.2","4.0","10"
"1993",14,"1.3","6.7","4.0","10"
"1993",15,"-2.3","6.2","2.0","10"
"1993",16,"-2.4","6.6","2.1","10"
"1993",17,"0.4","10.6","5.5","10"
"1993",18,"1.6","9.4","5.5","10"
"1993",19,"-2.8","8.8","3.0","10"
"1993",20,"0.8","11.0","5.9","10"
"1993",21,"-0.8","9.6","4.4","10"
"1993",22,"1.2","9.8","5.5","10"
"1993",23,"-0.6","5.5","2.5","10"
"1993",24,"","","","10"
"1993",25,"-0.4","6.7","3.2","10"
"1993",26,"5.8","19.5","12.7","10"
"1993",27,"4.8","15.1","10.0","10"
"1993",28,"3.9","8.6","6.3","10"
"1993",29,"4.4","10.9","7.7","10"
"1993",30,"","","","10"
"1993",31,"-1.9","6.5","2.3","10"
"1994",1,"0.0","9.8","4.9","10"
"1994",2,"-2.9","12.4","4.8","10"
"1994",3,"-2.1","13.8","5.9","10"
"1994",4,"-1.7","14.2","6.3","10"
"1994",5,"0.5","12.6","6.6","10"
"1994",6,"3.5","13.8","8.7","10"
"1994",7,"-2.6","10.1","3.8","10"
"1994",8,"4.3","12.6","8.5","10"
"1994",9,"-2.4","8.8","3.2","10"
"1994",10,"-5.2","9.1","2.0","10"
"1994",11,"-6.1","9.3","1.6","10"
"1994",12,"0.7","8.2","4.5","10"
"1994",13,"1.7","5.2","3.5","10"
"1994",14,"3.0","5.1","4.1","10"
"1994",15,"2.4","9.5","6.0","10"
"1994",16,"6.4","13.3","9.9","10"
"1994",17,"1.9","9.6","5.8","10"
"1994",18,"1.7","6.3","4.0","10"
"1994",19,"3.3","7.5","5.4","10"
"1994",20,"2.4","7.3","4.9","10"
"1994",21,"-1.7","8.2","3.3","10"
"1994",22,"-2.0","4.8","1.4","10"
"1994",23,"-2.5","5.0","1.3","10"
"1994",24,"4.1","8.9","6.5","10"
"1994",25,"5.1","10.4","7.8","10"
"1994",26,"-0.1","10.5","5.2","10"
"1994",27,"-1.3","8.8","3.8","10"
"1994",28,"-3.6","6.5","1.5","10"
"1994",29,"-3.6","4.1","0.3","10"
"1994",30,"-3.5","3.2","-0.2","10"
"1994",31,"-4.7","2.2","-1.3","10"
"1995",1,"-2.2","10.7","4.3","10"
"1995",2,"3.9","13.7","8.8","10"
"1995",3,"0.0","10.4","5.2","10"
"1995",4,"2.1","10.7","6.4","10"
"1995",5,"6.3","10.2","8.3","10"
"1995",6,"3.7","12.8","8.3","10"
"1995",7,"1.0","12.1","6.6","10"
"1995",8,"3.7","11.3","7.5","10"
"1995",9,"4.2","11.6","7.9","10"
"1995",10,"2.8","10.2","6.5","10"
"1995",11,"0.4","9.1","4.8","10"
"1995",12,"-1.0","9.2","4.1","10"
"1995",13,"4.1","13.5","8.8","10"
"1995",14,"2.5","10.6","6.6","10"
"1995",15,"-0.4","3.7","1.7","10"
"1995",16,"2.4","7.5","5.0","10"
"1995",17,"2.2","9.9","6.1","10"
"1995",18,"0.8","11.3","6.1","10"
"1995",19,"1.8","8.4","5.1","10"
"1995",20,"0.5","10.2","5.4","10"
"1995",21,"-1.5","8.3","3.4","10"
"1995",22,"-2.1","6.9","2.4","10"
"1995",23,"3.8","8.2","6.0","10"
"1995",24,"0.0","7.4","3.7","10"
"1995",25,"3.6","7.0","5.3","10"
"1995",26,"1.3","9.6","5.5","10"
"1995",27,"-2.3","7.4","2.6","10"
"1995",28,"-3.6","5.8","1.1","10"
"1995",29,"-7.1","3.0","-2.1","10"
"1995",30,"-6.4","-2.9","-4.7","10"
"1995",31,"-5.7","2.5","-1.6","10"
"1996",1,"-7.0","10.8","1.9","10"
"1996",2,"2.5","7.4","5.0","10"
"1996",3,"4.4","11.3","7.9","10"
"1996",4,"1.3","12.9","7.1","10"
"1996",5,"-2.4","9.5","3.6","10"
"1996",6,"3.5","10.9","7.2","10"
"1996",7,"7.2","15.9","11.6","10"
"1996",8,"3.9","12.0","8.0","10"
"1996",9,"7.8","14.1","11.0","10"
"1996",10,"5.1","13.0","9.1","10"
"1996",11,"-0.3","8.8","4.3","10"
"1996",12,"-3.6","5.4","0.9","10"
"1996",13,"LegendMM","LegendMM","LegendMM","10"
"1996",14,"0.5","6.8","3.7","10"
"1996",15,"-2.0","7.0","2.5","10"
"1996",16,"-3.4","5.1","0.9","10"
"1996",17,"-3.8","5.5","0.9","10"
"1996",18,"-0.5","2.1","0.8","10"
"1996",19,"-3.6","4.3","0.4","10"
"1996",20,"0.0","8.4","4.2","10"
"1996",21,"3.2","10.4","6.8","10"
"1996",22,"2.0","9.2","5.6","10"
"1996",23,"0.2","3.5","1.9","10"
"1996",24,"-2.4","3.7","0.7","10"
"1996",25,"-4.1","4.5","0.2","10"
