day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t,comments
9,sm,LHH,NA,31,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,32,alninc,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,32,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,32,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,A,32,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,B,32,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,32,alnvir,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,32,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,32,popbal,3,100,NA,3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,32,rubpar ,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,33,amealn,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,33,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,33,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,33,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,13,33,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH, b12,33,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,4,33,vibedu,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,extra- branched,33,vibedu,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,34,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,34,popbal,1,100,NA,3,20,1,80,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,34,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,34,shecan,3,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,34,alninc,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,34,amealn,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,34,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,34,vibedu,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,35,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,35,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,35,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,35,vibedu,3,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,35,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,2,35,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,11,35,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,35,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,36,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,36,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,36,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,36,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,13,36,acegla,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,11,36,sorsco,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,11,36,vibedu,10,50,NA,9,45,7,55,NA,NA,NA,NA,9,50,NA
9,sm,LHH,2,36,vibedu,9,50,NA,9,50,7,50,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,37,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,37,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,37,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,37,vibedu,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH, b,37,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,37,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,37,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,3,37,vibedu,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,38,popbal,3,100,NA,3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,38,rubpar,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,38,samrac,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,38,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,A,38,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,unknown,38,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,A,38,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,B,38,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,38,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,39,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,39,corsto,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,39,samrac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,39,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,39,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,39,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,39,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,NA,39,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,40,corsto,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,40,rhoalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,40,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHH,NA,40,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,1,40,alninc,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,5,40,amealn,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH, cl,40,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHH,4,40,vibedu,7,100,NA,9,50,7,50,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,NA,1,amealn,3,100,NA,3,20,1,50,0,30,NA,NA,NA,NA,NA
9,mp,LHL,NA,1,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,NA,1,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,NA,1,rhoalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,1,acegla,1,100,NA,1,10,0,90,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,1,corsto,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,1,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,2,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,9,2,rhoalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,2,2,samrac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,7,2,vibedu,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,3,2,amealn,3,100,NA,1,40,0,60,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,10,2,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,7,2,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, A29,2,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,3,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,sg,3,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,NA,3,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,atml,3,vibedu,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,5,3,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,5,3,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,8,3,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, cl,3,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,4,alninc,1,100,NA,1,30,0,70,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,2,4,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,tml,4,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,tml-unbranched,4,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,8,4,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, C,4,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Sm,LHL,7,4,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, oc21,4,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,5,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,3,5,riblac,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,tml,5,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,11,5,samrac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,5,5,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,5,5,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, A,5,popbal,3,100,NA,3,40,1,40,0,20,NA,NA,NA,NA,NA
9,sm,LHL, A34,5,spibet,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,3,6,alninc,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,4,6,alninc,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,6,amealn,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,9,6,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,10,6,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,9,6,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, cl,6,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, cl,6,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,7,6,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,8,7,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,7,riblac,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,13,7,sorsco,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,11,7,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,6,7,alnvir,1,100,NA,1,40,0,60,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, oc21,7,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,2,8,amealn,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,8,corsto,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,8,8,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,9,8,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,13,8,acegla,1,100,NA,1,25,0,75,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,9,8,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,12,8,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,3,8,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,8,9,samrac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,9,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,tml,9,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,wjt,9,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,13,9,acegla,1,100,NA,1,30,0,70,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,12,9,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,7,9,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,7,10,acegla,1,100,NA,3,10,1,10,0,80,NA,NA,NA,NA,NA
9,mp,LHL,11,10,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,NA,10,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,A,10,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, 3b-A,10,riblac,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, 3b,10,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,8,10,shecan,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,8,11,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,2,11,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,wjt,11,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,tml,11,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,9,11,acegla,1,100,NA,1,70,0,30,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,4,11,alninc,3,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,7,11,amealn,3,100,NA,1,15,0,85,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,3,11,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,12,amealn,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,12,amealn,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,9,12,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,9,12,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,12,alninc,1,100,NA,1,50,0,50,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,12,amealn,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,12,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,12,vibedu,1,100,NA,1,50,0,50,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,3,13,acegla,1,100,NA,1,50,0,50,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,13,alninc,1,100,NA,1,50,0,50,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,2,13,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,wjt,13,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,10,13,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,1,13,corsto,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,2,13,menfer,0,100,NA,1,5,0,95,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, cl,13,rubpar,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,7,14,acegla,3,100,NA,1,15,0,85,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,14,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,14,menfer,0,100,NA,1,5,0,95,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,bski,14,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,7,14,acegla,1,100,NA,1,50,0,50,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,10,14,alnvir,1,100,NA,1,60,0,40,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, cl,14,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, cl,14,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,4,15,alninc,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,9,15,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,2,15,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,2,15,vibedu,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, A,15,corsto,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, C,15,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,15,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,15,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,16,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,LL,16,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,Tml,16,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,11,16,vibedu,3,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,16,alnvir,1,100,NA,1,30,0,70,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,16,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,16,vibedu,1,100,NA,1,80,0,20,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,1,17,alnvir,1,100,NA,1,80,0,20,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,17,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,tml,17,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,eg,17,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,17,amealn,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,17,loninv,1,100,NA,1,10,0,90,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,17,riblac,1,100,NA,1,5,0,95,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,17,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,17,vibedu,7,100,NA,7,10,0,90,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,18,alninc,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,18,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,8,18,samrac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,9,18,samrac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,2,18,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,9,18,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,2,18,alninc,1,100,NA,1,25,0,75,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,12,18,sorsco,7,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,NA,19,corsto,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,NA,19,rhoalb,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,8,19,vibedu,1,100,NA,1,90,0,10,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,11,19,vibedu,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,19,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,19,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,19,spibet,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,19,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,1,20,corsto,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,5,20,corsto,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,11,20,rhoalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,7,20,vibedu,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, D,20,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,20,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,20,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,NA,20,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,4,21,alnvir,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,3,21,rhoalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,sg,21,rubpar,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,ll,21,symalb,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,2,21,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,3,21,amealn,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,1,22,alnvir,1,100,NA,1,10,0,90,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,3,22,alnvir,1,100,NA,1,75,0,25,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,2,22,samrac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,tml,22,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, A,22,corsto,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,7,22,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,13,22,menfer,0,100,NA,1,10,0,90,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL,8,22,popbal,1,100,NA,3,10,1,90,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,10,23,loninv,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,6,23,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,tml,23,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,mp,LHL,Asf,23,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,sm,LHL, 3b,23,riblac,1,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
