day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t
27,sm,LLH,NA,28,loninv,NA,NA,NA,11,40,9,10,7,10,8,NA,NA,NA
27,sm,LLH,NA,28,spipyr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLH,NA,28,vibedu,15,100,4,15,60,9,5,3,30,15,NA,NA,NA
27,mp,LLH,NA,29,loninv,3,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
27,mp,LLH,NA,29,menfer,3,60,7,0,100,NA,NA,NA,NA,NA,NA,1,80
27,mp,LLH,NA,29,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,29,vibedu,7,100,3,10,10,3,80,1,5,20,NA,NA,NA
27,sm,LLH,10,29,acegla,3,100,2,1,20,0,80,NA,NA,18,NA,NA,NA
27,sm,LLH,4,29,alninc,3,100,1,1,30,0,70,NA,NA,6,NA,NA,NA
27,sm,LLH, Cl,29,rubpar,11,100,1,9,40,3,60,NA,NA,NA,NA,NA,NA
27,sm,LLH, spibe7_01,29,spibet,10,100,3,11,40,9,10,7,30,NA,NA,NA,NA
27,mp,LLH,NA,30,loninv,3,100,1,9,20,3,40,1,20,NA,NA,NA,NA
27,mp,LLH,NA,30,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,30,rhoalb,7,100,1,9,15,7,85,NA,NA,6,NA,NA,NA
27,mp,LLH,NA,30,sorsco,10,35,1,NA,NA,NA,NA,NA,NA,NA,NA,0,65
27,sm,LLH,NA,30,riblac,7,35,3,1,65,0,30,NA,NA,34,NA,3,65
27,sm,LLH,NA,30,shecan,11,100,2,11,60,9,30,3,10,17,NA,NA,NA
27,sm,LLH,NA,30,spibet,3,100,1,7,10,3,70,1,20,NA,NA,NA,NA
27,sm,LLH,NA,30,symalb,NA,NA,NA,7,30,3,40,1,30,NA,NA,NA,NA
27,mp,LLH,NA,31,alninc,9,100,1,7,10,3,90,NA,NA,8,NA,NA,NA
27,mp,LLH,B,31,poptre,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,31,poptre,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,31,shecan ,7,100,3,10,40,9,40,3,20,NA,NA,NA,NA
27,mp,LLH,NA,31,sorsco,17,100,1,15,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLH,NA,31,acegla,3,100,6,3,80,1,20,NA,NA,14,NA,NA,NA
27,sm,LLH,NA,31,sorsco,7,100,2,3,100,NA,NA,NA,NA,4,NA,NA,NA
27,sm,LLH,NA,31,spipyr,9,100,1,9,50,3,50,NA,NA,6,NA,NA,NA
27,mp,LLH,NA,32,poptre,1,100,1,0,100,NA,NA,NA,NA,13,NA,NA,NA
27,mp,LLH,NA,32,rubpar,1,100,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,32,samrac,1,100,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,32,vacmem,3,100,NA,7,30,3,20,1,30,NA,NA,1,60
27,sm,LLH,NA,32,alninc,10,50,2,3,60,1,40,NA,NA,6,NA,7,50
27,sm,LLH,NA,32,betpap,9,100,2,9,60,7,40,NA,NA,8,NA,NA,NA
27,sm,LLH,NA,32,menfer,3,75,4,1,50,0,50,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,33,poptre,0,100,1,0,100,NA,NA,NA,NA,8,NA,NA,NA
27,mp,LLH,NA,33,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,33,symalb,NA,NA,NA,1,70,0,30,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,33,vacmem,3,100,NA,9,5,3,50,1,45,NA,NA,NA,NA
27,sm,LLH,NA,33,alnvir,1,100,4,3,30,1,20,0,50,18,NA,NA,NA
27,sm,LLH,NA,33,popbal,7,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLH,NA,33,poptre,1,100,7,1,100,NA,NA,NA,NA,11,NA,NA,NA
27,sm,LLH,NA,33,spipyr,7,100,1,3,100,NA,NA,NA,NA,3,NA,NA,NA
27,mp,LLH,NA,34,amealn,9,100,1,7,30,3,60,1,10,13,NA,NA,NA
27,mp,LLH,NA,34,loninv,3,100,1,3,80,1,20,NA,NA,7,NA,NA,NA
27,mp,LLH,NA,34,poptre,1,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,34,spipyr,7,100,4,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLH,NA,34,corsto,15,100,1,15,30,10,50,7,15,NA,NA,NA,NA
27,sm,LLH,NA,34,loninv,9,20,6,3,55,1,45,NA,NA,15,NA,3,80
27,sm,LLH,NA,34,shecan,11,100,1,9,80,7,20,NA,NA,18,60,NA,NA
27,sm,LLH,NA,34,vacmem,3,100,NA,3,50,1,40,0,10,NA,NA,NA,NA
27,mp,LLH,NA,35,acegla,1,100,12,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,35,corsto,10,100,1,10,35,9,35,7,30,NA,NA,NA,NA
27,mp,LLH,NA,35,loninv,3,100,1,3,50,1,50,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,35,menfer,3,100,12,9,10,7,50,3,40,NA,NA,NA,NA
27,sm,LLH,8,35,popbal,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLH,NA,35,spibet,0,100,7,11,20,3,40,0,40,NA,NA,NA,NA
27,sm,LLH,NA,35,symalb,NA,NA,NA,1,70,0,30,NA,NA,NA,NA,NA,NA
27,sm,LLH, oc21,35,vacmem,1,100,NA,1,30,0,70,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,36,corsto,15,100,1,15,90,11,10,,,11,NA,NA,NA
27,mp,LLH,NA,36,loninv,3,100,1,3,50,1,15,0,35,NA,NA,NA,NA
27,mp,LLH,NA,36,rhoalb,10,100,1,10,25,9,15,3,60,12,NA,NA,NA
27,mp,LLH,NA,36,vibedu,3,100,1,10,20,3,80,,,18,NA,NA,NA
27,sm,LLH,NA,36,amealn,1,100,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLH,A,36,poptre,1,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLH,B,36,poptre,1,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLH,NA,36,vibedu,11,100,1,11,25,10,50,1,25,NA,NA,NA,NA
27,mp,LLH,NA,37,acegla,1,100,4,1,60,0,40,NA,NA,25,NA,NA,NA
27,mp,LLH,NA,37,menfer,3,100,10,3,50,1,50,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,37,rubpar,15,100,1,11,75,3,25,,,7,NA,NA,NA
27,mp,LLH,NA,37,sorsco,1,100,2,1,100,NA,NA,NA,NA,4,NA,NA,NA
27,sm,LLH,NA,37,loninv,3,100,2,9,10,3,55,1,25,32,NA,NA,NA
27,sm,LLH,NA,37,menfer,3,90,8,1,40,0,60,NA,NA,NA,NA,NA,NA
27,sm,LLH,NA,37,shecan,3,100,1,1,100,NA,NA,NA,NA,31,y,NA,NA
27,sm,LLH,NA,37,vibedu,15,100,1,15,10,11,20,7,5,17,y,NA,NA
27,mp,LLH,9,38,acegla,3,100,NA,3,15,1,15,0,70,13,NA,NA,NA
27,mp,LLH,6,38,riblac,7,50,6,7,50,3,30,1,10,27,NA,NA,NA
27,mp,LLH,NA,38,spibet,15,100,1,7,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,38,spipyr,1,100,1,7,20,3,40,1,20,14,NA,NA,NA
27,sm,LLH,NA,38,amealn,9,75,4,10,5,9,15,7,20,22,NA,NA,NA
27,sm,LLH,NA,38,corsto,17,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
27,sm,LLH,NA,38,shecan,11,100,2,10,30,9,30,7,30,25,y,NA,NA
27,sm,LLH,NA,38,vibedu,11,80,5,11,45,9,15,3,40,14,y,3,20
27,mp,LLH,NA,39,corsto,15,100,1,11,15,10,40,7,25,8,NA,NA,NA
27,mp,LLH,NA,39,popbal,7,100,1,10,35,1,65,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,39,samrac,3,100,2,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,39,spibet,15,100,1,7,15,3,65,1,20,7,NA,NA,NA
27,sm,LLH,5,39,betpap,1,33,3,0,100,NA,NA,NA,NA,8,NA,0,66
27,sm,LLH,9,39,loninv,3,100,1,7,10,3,50,1,40,NA,NA,NA,NA
27,sm,LLH,6,39,menfer,7,15,12,3,100,NA,NA,NA,NA,NA,NA,3,85
27,sm,LLH,8,39,menfer,3,75,8,0,100,NA,NA,NA,NA,NA,NA,0,25
27,mp,LLH,NA,40,menfer,1,70,13,1,10,0,90,NA,NA,NA,NA,NA,NA
27,mp,LLH,NA,40,rhoalb,11,100,2,9,30,7,10,3,40,29,NA,NA,NA
27,mp,LLH,NA,40,shecan,7,100,1,7,10,3,50,1,40,23,y,NA,NA
27,mp,LLH,NA,40,symalb,NA,NA,NA,3,60,1,30,0,10,NA,NA,NA,NA
27,sm,LLH,3,40,alninc,1,100,1,0,100,NA,NA,NA,NA,9,NA,NA,NA
27,sm,LLH,4,40,alninc,3,100,2,1,60,0,40,NA,NA,9,NA,NA,NA
27,sm,LLH,12,40,popbal,9,100,1,7,100,,,NA,NA,NA,NA,NA,NA
27,sm,LLH,NA,40,rubpar,11,100,1,10,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,NA,1,acegla,1,100,3,1,85,1,15,NA,NA,25,NA,NA,NA
27,mp,LLL,NA,1,alninc,1,100,1,3,20,1,40,0,40,7,NA,NA,NA
27,mp,LLL,NA,1,corsto,11,100,1,10,100,NA,NA,NA,NA,6,NA,NA,NA
27,mp,LLL,NA,1,spibet,0,100,1,7,25,3,25,1,50,2,NA,NA,NA
27,sm,LLL,NA,1,alninc,1,100,1,1,15,0,85,NA,NA,6,NA,NA,NA
27,sm,LLL,NA,1,poptre,1,100,10,1,100,NA,NA,NA,NA,10,NA,NA,NA
27,sm,LLL,NA,1,vacmem,3,100,NA,3,80,1,20,NA,NA,NA,NA,1,20
27,sm,LLL,NA,1,vibedu,9,30,3,11,45,9,5,7,10,18,NA,7,30
27,mp,LLL,5,2,alninc,3,100,1,1,50,0,50,NA,NA,6,NA,NA,NA
27,mp,LLL,tml,2,spibet,1,100,3,3,50,1,30,0,20,20,NA,NA,NA
27,mp,LLL,tml,2,spibet,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,4,2,vibedu,9,100,1,9,30,3,70,NA,NA,7,NA,NA,NA
27,sm,LLL,11,2,acegla,1,100,1,1,50,0,50,NA,NA,4,NA,NA,NA
27,sm,LLL,12,2,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, cl,2,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, b7,2,spipyr,1,100,3,1,10,0,90,NA,NA,33,NA,NA,NA
27,mp,LLL,2,3,alnvir,1,50,2,0,100,NA,NA,NA,NA,5,NA,NA,NA
27,mp,LLL,tml,3,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,10,3,samrac,3,100,2,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,11,3,shecan,1,100,5,1,30,0,70,NA,NA,NA,NA,NA,NA
27,sm,LLL,4,3,alninc,1,100,1,1,-100,NA,NA,NA,NA,8,NA,NA,NA
27,sm,LLL,9,3,menfer,1,70,11,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, w/10,3,rubpar,1,100,1,1,50,0,50,NA,NA,NA,NA,NA,NA
27,mp,LLL,2,4,menfer,1,25,8,0,100,NA,NA,NA,NA,NA,NA,0,75
27,mp,LLL,7,4,menfer,1,35,11,0,100,NA,NA,NA,NA,NA,NA,0,65
27,mp,LLL,8,4,menfer,1,70,11,0,100,NA,NA,NA,NA,NA,NA,0,30
27,mp,LLL,8,4,sorsco,1,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,8,4,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, bC,4,popre,1,70,9,1,10,0,90,NA,NA,7,NA,NA,NA
27,sm,LLL,11,4,shecan,1,100,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, ,4,symalb,NA,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,2,5,alnvir,1,100,2,1,50,0,50,NA,NA,8,NA,NA,NA
27,mp,LLL,Atml,5,loninv,3,100,1,3,10,1,80,0,10,NA,NA,NA,NA
27,mp,LLL,tml,5,spibet,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,tml,5,vacmem,3,90,NA,3,80,1,15,0,5,NA,NA,NA,NA
27,sm,LLL,1,5,alninc,0,100,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,10,5,betpap,NA,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,20,5,popbal,NA,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,8,5,sorsco,9,100,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,2,6,amealn,3,100,2,3,55,1,30,0,15,NA,NA,NA,NA
27,mp,LLL,4,6,riblac,3,100,7,3,50,1,30,0,20,NA,NA,NA,NA
27,mp,LLL,4,6,shecan,1,100,4,1,25,0,75,NA,NA,NA,NA,NA,NA
27,mp,LLL,LL,6,vacmem,1,50,NA,1,50,0,50,NA,NA,NA,NA,NA,NA
27,sm,LLL,19,6,alnvir,0,100,NA,0,100,,,,,,,,
27,sm,LLL,8,6,corsto,0,100,NA,0,100,,,,,,,,
27,sm,LLL,5,6,loninv,0,100,NA,0,100,,,,,,,,
27,sm,LLL,3,6,symalb,0,100,NA,0,100,,,,,,,,
27,mp,LLL,9,7,corsto,10,100,1,10,20,9,60,7,20,8,NA,NA,NA
27,mp,LLL,2,7,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,11,7,rhoalb,9,60,5,7,20,3,80,NA,6,NA,NA,3,40
27,mp,LLL,wjt,7,vacmem,3,100,NA,3,40,1,50,0,10,NA,NA,NA,NA
27,sm,LLL,7,7,amealn,3,100,3,3,55,0,45,NA,NA,21,NA,NA,NA
27,sm,LLL,6B,7,amealn,7,100,5,9,20,7,80,,,18,NA,3,60
27,sm,LLL,9,7,loninv,NA,NA,NA,9,10,7,45,3,45,NA,NA,NA,NA
27,sm,LLL,10,7,shecan,3,100,1,7,5,3,70,1,20,NA,y,NA,NA
27,sm,LLL, cl,7,symalb,NA,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,9,8,corsto,10,100,1,10,80,7,20,NA,NA,NA,NA,NA,NA
27,mp,LLL,8,8,loninv,3,100,1,3,65,1,35,NA,NA,NA,NA,NA,NA
27,mp,LLL,9,8,sorsco,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,eg,8,spipyr,1,100,1,3,50,1,50,NA,NA,NA,NA,NA,NA
27,sm,LLL,11,8,acegla,3,100,5,3,30,1,30,0,40,14,NA,NA,NA
27,sm,LLL,4,8,corsto,10,40,7,3,100,NA,NA,NA,NA,3,NA,9,60
27,sm,LLL, b3,8,spipyr,3,100,3,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, oc21,8,vacmem,3,100,NA,3,70,1,30,NA,NA,NA,NA,NA,NA
27,mp,LLL,5,9,alninc,3,100,3,1,60,0,40,NA,NA,9,NA,NA,NA
27,mp,LLL,11,9,rhoalb,0,100,1,0,100,NA,NA,NA,NA,9,NA,NA,NA
27,mp,LLL,NA,9,riblac,3,100,4,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,eg,9,spipyr,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,9,amealn,7,100,1,7,70,1,10,0,20,9,NA,NA,NA
27,sm,LLL,NA,9,menfer,1,50,20,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,9,sorsco,0,100,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
27,sm,LLL,NA,9,vibedu,11,80,5,11,10,10,50,9,40,12,NA,9,40
27,mp,LLL,6,10,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,3,10,rhoalb,1,20,8,0,100,NA,NA,NA,NA,NA,NA,0,80
27,mp,LLL,4,10,shecan,1,100,4,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,wjt,10,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,4,10,alninc,3,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,11,10,loninv,3,100,5,3,20,1,80,NA,NA,27,NA,NA,NA
27,sm,LLL,10,10,riblac,3,100,8,3,70,1,20,0,10,NA,NA,NA,NA
27,sm,LLL,9,10,symalb,NA,NA,NA,3,40,1,55,0,5,NA,NA,NA,NA
27,mp,LLL,9,11,corsto,11,100,1,10,60,9,20,7,20,NA,NA,NA,NA
27,mp,LLL,NA,11,loninv,3,100,2,1,40,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,NA,11,rhoalb,7,100,2,7,30,3,70,,,7,NA,NA,NA
27,mp,LLL,NA,11,rubpar,7,100,1,7,20,3,80,NA,NA,NA,NA,NA,NA
27,sm,LLL,2,11,poptre,1,100,1,1,100,NA,NA,NA,NA,3,NA,NA,NA
27,sm,LLL,B,11,poptre,1,100,6,1,100,NA,NA,NA,NA,10,NA,NA,NA
27,sm,LLL,NA,11,vacmem,3,100,NA,3,50,1,30,0,20,NA,NA,1,40
27,sm,LLL,NA,11,vibedu,11,100,1,10,60,3,40,NA,NA,5,NA,NA,NA
27,mp,LLL,7,12,acegla,3,10,12,3,35,1,65,NA,NA,24,NA,1,90
27,mp,LLL,4,12,loninv,3,100,1,3,20,1,80,NA,NA,NA,NA,NA,NA
27,mp,LLL,tml,12,rubpar,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,11,12,samrac,1,100,2,1,50,0,50,NA,NA,NA,NA,NA,NA
27,sm,LLL, A,12,amealn,7,100,2,7,90,1,10,,,NA,NA,NA,NA
27,sm,LLL, c,12,corsto,7,100,1,7,100,NA,NA,NA,NA,6,NA,NA,NA
27,sm,LLL,NA,12,sorsco,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,12,sorsco,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,NA,13,amealn,7,100,1,7,60,3,20,1,20,NA,NA,NA,NA
27,mp,LLL,NA,13,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,NA,13,sorsco,1,100,3,1,40,0,60,NA,NA,5,NA,NA,NA
27,mp,LLL,NA,13,spipyr,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,8,13,popbal,0,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,8,13,popbal,0,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, oc21,13,vacmem,3,100,NA,3,40,1,60,NA,NA,NA,NA,NA,NA
27,sm,LLL, oc21,13,vacmem,3,100,NA,3,60,1,40,NA,NA,NA,NA,NA,NA
27,mp,LLL,ALL,14,alninc,3,100,5,1,50,0,50,NA,NA,6,NA,NA,NA
27,mp,LLL,5,14,alninc,3,100,1,3,10,1,75,0,15,NA,NA,NA,NA
27,mp,LLL,8,14,popbal,0,100,5,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,eg,14,symalb,NA,NA,NA,1,20,0,80,NA,NA,NA,NA,NA,NA
27,sm,LLL,3,14,riblac,1,100,1,1,90,0,10,NA,NA,NA,NA,NA,NA
27,sm,LLL,3,14,riblac,1,100,2,3,20,1,65,0,15,NA,NA,NA,NA
27,sm,LLL, A,14,shecan,3,50,2,1,100,NA,NA,NA,NA,NA,NA,1,50
27,sm,LLL,NA,14,spipyr,1,100,1,3,70,1,30,NA,NA,NA,NA,NA,NA
27,mp,LLL,2,15,alnvir,1,100,1,1,50,0,50,NA,NA,6,NA,NA,NA
27,mp,LLL,10,15,corsto,10,100,6,10,70,1,30,NA,NA,6,NA,NA,NA
27,mp,LLL,8,15,loninv,3,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
27,mp,LLL,2,15,spipyr,1,100,1,1,60,0,40,NA,NA,NA,NA,NA,NA
27,sm,LLL,1,15,alninc,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, w/10,15,rubpar,7,100,1,7,30,3,70,NA,NA,NA,NA,NA,NA
27,sm,LLL, w/10,15,rubpar,7,100,1,7,40,3,60,NA,NA,NA,NA,NA,NA
27,sm,LLL,3,15,symalb,NA,NA,NA,7,15,3,40,1,45,NA,NA,NA,NA
27,mp,LLL,ALL-A,16,menfer,1,60,6,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,ALL,16,menfer,1,100,12,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,tml,16,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,NA,16,spibet,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,16,acegla,3,100,2,3,75,1,25,NA,NA,23,NA,NA,NA
27,sm,LLL,NA,16,amealn,10,100,1,10,20,3,70,1,10,10,NA,NA,NA
27,sm,LLL,NA,16,betpap,1,100,2,1,20,0,80,NA,NA,4,NA,NA,NA
27,sm,LLL,NA,16,vibedu,11,100,4,11,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,1,17,amealn,3,100,4,9,25,3,10,1,60,19,NA,NA,NA
27,mp,LLL,6,17,corsto,11,100,5,11,60,10,20,NA,NA,5,NA,NA,NA
27,mp,LLL,6,17,poptre,0,100,1,0,100,NA,NA,NA,NA,12,NA,NA,NA
27,mp,LLL,4,17,samrac,1,100,2,1,25,0,75,NA,NA,NA,NA,NA,NA
27,sm,LLL,10,17,loninv,3,80,5,3,40,1,60,NA,NA,26,NA,1,20
27,sm,LLL,12,17,menfer,3,65,19,1,50,0,50,NA,NA,NA,NA,0,35
27,sm,LLL,NA,17,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,7,17,shecan,3,100,5,3,70,1,30,NA,NA,NA,y,1,60
27,mp,LLL,5,18,poptre,1,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,8,18,riblac,7,50,4,7,10,3,50,1,10,NA,NA,3,50
27,mp,LLL,eg,18,symalb,NA,NA,NA,7,20,3,30,1,50,NA,NA,NA,NA
27,mp,LLL,7,18,vibedu,3,100,12,9,10,7,10,NA,NA,NA,NA,NA,NA
27,sm,LLL,1,18,alninc,1,100,2,1,20,0,80,NA,NA,10,NA,NA,NA
27,sm,LLL,8,18,betpap,3,66,3,3,50,1,40,0,10,11,NA,NA,NA
27,sm,LLL,4,18,popbal,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, oc21,18,vacmem,3,70,NA,3,20,1,60,0,20,NA,NA,1,30
27,mp,LLL,10,19,corsto,9,100,1,9,35,3,35,0,30,NA,NA,NA,NA
27,mp,LLL,8,19,loninv,3,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
27,mp,LLL,120,19,loninv,3,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,11,19,shecan,7,50,2,3,35,1,55,0,10,NA,y,NA,NA
27,sm,LLL,11,19,betpap,3,50,2,3,25,1,75,NA,NA,11,NA,NA,NA
27,sm,LLL, C,19,corsto,9,100,1,3,65,1,35,NA,NA,6,NA,NA,NA
27,sm,LLL,NA,19,sorsco,1,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, A34,19,spibet,7,20,5,7,15,3,60,1,25,NA,NA,3,80
27,mp,LLL,7,20,acegla,1,80,21,0,100,NA,NA,NA,NA,6,NA,0,20
27,mp,LLL,ALL,20,alninc,3,75,4,3,40,1,40,0,20,NA,NA,1,25
27,mp,LLL,A,20,menfer,1,50,12,0,100,NA,NA,NA,NA,NA,NA,0,50
27,mp,LLL,tml,20,vacmem,3,100,NA,9,10,7,10,3,50,NA,NA,NA,NA
27,sm,LLL,NA,20,acegla,3,100,1,1,85,0,15,NA,NA,12,NA,NA,NA
27,sm,LLL,NA,20,spibet,7,100,1,7,25,3,75,NA,NA,4,NA,NA,NA
27,sm,LLL,NA,20,spipyr,3,100,1,3,80,0,20,NA,NA,NA,NA,NA,NA
27,mp,LLL,4,21,acegla,3,40,7,1,25,0,75,NA,NA,12,NA,1,60
27,mp,LLL,2,21,samrac,3,100,2,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,9,21,sorsco,1,100,1,1,25,0,75,NA,NA,NA,NA,NA,NA
27,mp,LLL,Atml,21,vibedu,3,100,1,3,70,1,20,0,10,NA,NA,NA,NA
27,sm,LLL,13,21,acegla,1,100,3,1,100,NA,NA,NA,NA,10,NA,NA,NA
27,sm,LLL,3,21,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, cl,21,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,7,21,sorsco,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,sg,22,rubpar,7,100,1,1,50,0,50,NA,NA,NA,NA,NA,NA
27,mp,LLL,tml,22,spibet,3,100,1,3,30,1,20,0,50,NA,NA,NA,NA
27,mp,LLL,wjt,22,spipyr,3,100,5,3,10,1,40,0,50,NA,NA,NA,NA
27,mp,LLL,wjt,22,vacmem,3,40,NA,1,25,0,75,NA,NA,NA,NA,NA,NA
27,sm,LLL,15,22,acegla,3,100,3,3,30,1,30,0,40,NA,NA,NA,NA
27,sm,LLL,9,22,betpap,1,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
27,sm,LLL, #3,22,menfer,1,100,13,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, CL,22,symalb,NA,NA,NA,3,50,1,25,0,25,NA,NA,NA,NA
27,mp,LLL,3,23,acegla,3,100,15,3,30,1,30,0,40,13,NA,NA,NA
27,mp,LLL,10,23,amealn,3,100,2,3,55,1,45,NA,NA,9,NA,NA,NA
27,mp,LLL,Aski,23,poptre,1,50,11,1,100,NA,NA,NA,NA,1,NA,NA,NA
27,mp,LLL,11,23,shecan,3,20,5,1,60,0,40,NA,NA,NA,NA,1,60
27,sm,LLL,1,23,alnvir,3,50,2,3,20,1,30,0,50,10,NA,1,50
27,sm,LLL,10,23,alnvir,1,100,1,0,100,NA,NA,NA,NA,7,NA,NA,NA
27,sm,LLL,9,23,corsto,7,100,4,3,30,1,55,0,15,NA,NA,NA,NA
